country_key,country_name,year,projection_name,source_condition,focal_param,point_x,point_y,estimate,ci_low,ci_high,distance_to_mean_curve,n_scenario_fits,fit_min_value,fit_max_value,artifact_adjustment
sweden,Sweden,1964,robustness,extrinsic_removed,Xc,0.917104712701057,0.8199536251972548,0.8609053661283683,0.829176598894573,0.8875365153502367,0.009882020884777418,11,0.5,1.5,none
sweden,Sweden,1965,robustness,extrinsic_removed,Xc,0.917395338033979,0.8163145327694205,0.8588214053025788,0.8265728374262071,0.8858717983379938,0.008105667694357386,11,0.5,1.5,none
sweden,Sweden,1966,robustness,extrinsic_removed,Xc,0.9193892350083734,0.8214184419661484,0.8623961784769458,0.8309212250845797,0.8888475544050006,0.008412637348924914,11,0.5,1.5,none
sweden,Sweden,1967,robustness,extrinsic_removed,Xc,0.9197731394054072,0.8106555764791847,0.8561035925860339,0.8230824631954268,0.8837970931069329,0.003591592311000318,11,0.5,1.5,none
sweden,Sweden,1968,robustness,extrinsic_removed,Xc,0.9192742905963196,0.8219414755242798,0.8626758330459038,0.8312742302901722,0.8890672883056936,0.008734505006064342,11,0.5,1.5,none
sweden,Sweden,1969,robustness,extrinsic_removed,Xc,0.9182484738209068,0.8040006986996596,0.8517344044953731,0.8177245349140856,0.8802040178224719,0.0022134009905477384,11,0.5,1.5,none
sweden,Sweden,1970,robustness,extrinsic_removed,Xc,0.925145156490512,0.8002412394379643,0.8513723457806606,0.8169479412265251,0.8802448051004375,0.005621822800288246,11,0.5,1.5,none
sweden,Sweden,1971,robustness,extrinsic_removed,Xc,0.923557961205452,0.7903080681700241,0.8450377583323784,0.809150327565804,0.8750654963040052,0.008305230248520172,11,0.5,1.5,none
sweden,Sweden,1972,robustness,extrinsic_removed,Xc,0.9253280658033932,0.7990034770808425,0.8506863501419107,0.8160867066037178,0.8797010209457616,0.006302472780119793,11,0.5,1.5,none
sweden,Sweden,1973,robustness,extrinsic_removed,Xc,0.9251875743131412,0.8015823692512798,0.8521809497001412,0.8179508852297872,0.880898217341527,0.005103182052539499,11,0.5,1.5,none
sweden,Sweden,1974,robustness,extrinsic_removed,Xc,0.925417833595657,0.7901455677746094,0.8454461039238601,0.8095697483063112,0.875484089222758,0.01006448434404795,11,0.5,1.5,none
sweden,Sweden,1975,robustness,extrinsic_removed,Xc,0.925928348189398,0.7941912429165565,0.8479892103726951,0.8127062062808336,0.8775572866156224,0.008847916378651354,11,0.5,1.5,none
sweden,Sweden,1976,robustness,extrinsic_removed,Xc,0.9254071723684196,0.8021286198755644,0.8525652261549771,0.8184180735809733,0.8812183549908463,0.005075967285504038,11,0.5,1.5,none
sweden,Sweden,1977,robustness,extrinsic_removed,Xc,0.929133641535138,0.7840254001217609,0.842817422296731,0.8061267820821685,0.8735456793757047,0.015987236429128915,11,0.5,1.5,none
sweden,Sweden,1978,robustness,extrinsic_removed,Xc,0.930446462014796,0.7981883411291683,0.8515914459511514,0.8169691811607822,0.8806768402444619,0.011296837650568884,11,0.5,1.5,none
sweden,Sweden,1979,robustness,extrinsic_removed,Xc,0.9302466664456892,0.7865691075729043,0.8446314201976288,0.808328551873986,0.8750605892989658,0.01594276113196679,11,0.5,1.5,none
sweden,Sweden,1980,robustness,extrinsic_removed,Xc,0.9313955922285064,0.7873867528790851,0.8454292954932165,0.8092657592562197,0.8757586963679735,0.016648100080671524,11,0.5,1.5,none
sweden,Sweden,1981,robustness,extrinsic_removed,Xc,0.9333290482290428,0.8021195890809749,0.8547105239212875,0.8207091323977928,0.8833283505783798,0.01228544555013604,11,0.5,1.5,none
sweden,Sweden,1982,robustness,extrinsic_removed,Xc,0.9364586387922358,0.7914870615777552,0.8492408139706072,0.8137630287472,0.8790731044793927,0.01954980856770821,11,0.5,1.5,none
sweden,Sweden,1983,robustness,extrinsic_removed,Xc,0.9402484564462515,0.8122933559952964,0.8626357194136063,0.8302310660068527,0.890045996889296,0.014352246057385684,11,0.5,1.5,none
sweden,Sweden,1984,robustness,extrinsic_removed,Xc,0.9430617542616648,0.813433797652088,0.8640772966664623,0.8318894594658262,0.8913428634876037,0.016437377089740874,11,0.5,1.5,none
sweden,Sweden,1985,robustness,extrinsic_removed,Xc,0.94112139620077,0.8180228478010318,0.8662779795302957,0.8347164152204509,0.8930220830580908,0.01276573310095711,11,0.5,1.5,none
sweden,Sweden,1986,robustness,extrinsic_removed,Xc,0.9441376386342376,0.8188898420284081,0.8676121321064462,0.8362316874450965,0.8942421967297358,0.01514907649096545,11,0.5,1.5,none
sweden,Sweden,1987,robustness,extrinsic_removed,Xc,0.9463074920759996,0.820568807738379,0.8691990911048961,0.8381012376315948,0.8956251589169069,0.016425180993998954,11,0.5,1.5,none
sweden,Sweden,1988,robustness,extrinsic_removed,Xc,0.945524962931027,0.8257601467956485,0.8720720712349525,0.8417089076608222,0.8975437489257229,0.013556452323838512,11,0.5,1.5,none
sweden,Sweden,1989,robustness,extrinsic_removed,Xc,0.9527125063442724,0.8205004315049531,0.8708973133081195,0.8399084965864178,0.8973018970349456,0.022279581635765735,11,0.5,1.5,none
sweden,Sweden,1990,robustness,extrinsic_removed,Xc,0.9512185348240964,0.8348061638888918,0.8789942036644581,0.8500422638654377,0.9034583578200751,0.014976801013630048,11,0.5,1.5,none
sweden,Sweden,1991,robustness,extrinsic_removed,Xc,0.9522741669238108,0.8197529903578505,0.8703340762678109,0.8392292509293363,0.896827054386798,0.02219142193059641,11,0.5,1.5,none
sweden,Sweden,1992,robustness,extrinsic_removed,Xc,0.9544132204749006,0.8317896756337725,0.8780686887518501,0.8487407148589885,0.9026737800840454,0.019135998157152084,11,0.5,1.5,none
sweden,Sweden,1993,robustness,extrinsic_removed,Xc,0.954970753955838,0.8410695103535087,0.8837354346016522,0.8557570820257072,0.9075501354680605,0.01578746570191625,11,0.5,1.5,none
sweden,Sweden,1994,robustness,extrinsic_removed,Xc,0.960750366211768,0.8179576902273296,0.8715682114381094,0.8403616423809541,0.8975714064243312,0.03064728619005485,11,0.5,1.5,none
sweden,Sweden,1995,robustness,extrinsic_removed,Xc,0.960877081347748,0.8384200517178257,0.8837642285939137,0.8555131516830639,0.9075887327820404,0.022260671430073976,11,0.5,1.5,none
sweden,Sweden,1996,robustness,extrinsic_removed,Xc,0.9628497532095976,0.846054131540847,0.8888370230780136,0.8617243222991032,0.9121566900185143,0.0208831387996449,11,0.5,1.5,none
sweden,Sweden,1997,robustness,extrinsic_removed,Xc,0.9657266816626506,0.860348649833676,0.8981138792798482,0.8731175798634094,0.9206503092569849,0.0175607813820848,11,0.5,1.5,none
sweden,Sweden,1998,robustness,extrinsic_removed,Xc,0.9671162437944724,0.8615139788019973,0.899183726153213,0.8743814039837315,0.9216274882476567,0.018340544240620923,11,0.5,1.5,none
sweden,Sweden,1999,robustness,extrinsic_removed,Xc,0.9679186741288592,0.8677177473132002,0.9027019370200524,0.8791966319099511,0.9252036968698083,0.01675145789426721,11,0.5,1.5,none
sweden,Sweden,2000,robustness,extrinsic_removed,Xc,0.9706577853506057,0.8819411282670848,0.9130924308641714,0.8904973693668774,0.9336246000284727,0.014202042744318301,11,0.5,1.5,none
sweden,Sweden,2001,robustness,extrinsic_removed,Xc,0.9721908030150864,0.8830997409769793,0.9142814874708382,0.891797841532324,0.934633488476299,0.015216953870539295,11,0.5,1.5,none
sweden,Sweden,2002,robustness,extrinsic_removed,Xc,0.9728615591993836,0.9035168797497888,0.9283435544474217,0.9076806214500848,0.9459173973818051,0.008513599234676789,11,0.5,1.5,none
sweden,Sweden,2003,robustness,extrinsic_removed,Xc,0.9757327152091234,0.8927779086595613,0.9217905910719958,0.899964775158016,0.9407771279770312,0.01504848158927873,11,0.5,1.5,none
sweden,Sweden,2004,robustness,extrinsic_removed,Xc,0.9798846147544128,0.907580178765034,0.9329443942512956,0.9130713767914762,0.9498615791933864,0.013609872977578995,11,0.5,1.5,none
sweden,Sweden,2005,robustness,extrinsic_removed,Xc,0.979968229314666,0.9057471960761304,0.9317195749692959,0.911557340618238,0.9488840073878428,0.014345923343383866,11,0.5,1.5,none
sweden,Sweden,2006,robustness,extrinsic_removed,Xc,0.9829348046112316,0.911363154400874,0.9363152838903002,0.9171056834626601,0.9526736519325933,0.015098726878799524,11,0.5,1.5,none
sweden,Sweden,2007,robustness,extrinsic_removed,Xc,0.9844708921349096,0.918881817384654,0.941830895067647,0.9238464114111988,0.9571467842537748,0.013833354778972618,11,0.5,1.5,none
sweden,Sweden,2008,robustness,extrinsic_removed,Xc,0.9867407990200916,0.92738838418389,0.9482103882858267,0.9316229745738099,0.962338811237639,0.012898248266799911,11,0.5,1.5,none
sweden,Sweden,2009,robustness,extrinsic_removed,Xc,0.988635375882938,0.9218077225173634,0.9449103491116921,0.9274762428570611,0.9597668361881181,0.0166699019488986,11,0.5,1.5,none
sweden,Sweden,2010,robustness,extrinsic_removed,Xc,0.9904032834409192,0.943477342129838,0.9601112952382471,0.9461532214003248,0.9720032945835563,0.01054094812928539,11,0.5,1.5,none
sweden,Sweden,2011,robustness,extrinsic_removed,Xc,0.9931777571232951,0.9431566472330288,0.9606189705071014,0.9466672617294635,0.9725126611248177,0.013245610954655243,11,0.5,1.5,none
sweden,Sweden,2012,robustness,extrinsic_removed,Xc,0.9924531003948576,0.9478135157498924,0.9635967447227055,0.9503692463899442,0.9748699941361478,0.010897521252429793,11,0.5,1.5,none
sweden,Sweden,2013,robustness,extrinsic_removed,Xc,0.9959401386440648,0.9524630882921428,0.9676713234869955,0.9552538109813036,0.97826168756541,0.01248301170376676,11,0.5,1.5,none
sweden,Sweden,2014,robustness,extrinsic_removed,Xc,0.998893337181892,0.9541768131186942,0.9696094514847106,0.9575249092480073,0.9799229983598672,0.014624164707471708,11,0.5,1.5,none
sweden,Sweden,2015,robustness,extrinsic_removed,Xc,0.9992746002264388,0.9719861120550762,0.9818220806971062,0.9725118848165069,0.9897153877728755,0.008586782899288528,11,0.5,1.5,none
sweden,Sweden,2016,robustness,extrinsic_removed,Xc,0.9999174555040088,0.9590632306007524,0.9732008264501718,0.9619130265469047,0.9828364723032981,0.013825879909626306,11,0.5,1.5,none
sweden,Sweden,2017,robustness,extrinsic_removed,Xc,1.0019028794569074,0.97941341060416,0.9875612649791983,0.9792057721232059,0.9944181443899349,0.008373599837775705,11,0.5,1.5,none
sweden,Sweden,2018,robustness,extrinsic_removed,Xc,1.0031920003756518,0.9831812873494185,0.9904611948051348,0.9825893639929685,0.9968794652222517,0.00822419052446739,11,0.5,1.5,none
sweden,Sweden,2019,robustness,extrinsic_removed,Xc,1.0089048816605777,0.9881545032281808,0.995338171627344,0.9881645998879781,1.0009098026324343,0.01177097625288765,11,0.5,1.5,none
sweden,Sweden,2020,robustness,extrinsic_removed,Xc,1.0007984190900057,0.9952821418036596,0.9980653674199246,0.9916493354380025,1.003359687942889,0.0016461571007017521,11,0.5,1.5,none
