country_key,country_name,year,projection_name,source_condition,focal_param,point_x,point_y,estimate,ci_low,ci_high,distance_to_mean_curve,n_scenario_fits,fit_min_value,fit_max_value,artifact_adjustment,series,fit_start_year,fit_end_year,fit_slope
denmark,Denmark,2008,robustness,extrinsic_removed,Xc,0.9695276291141844,0.9006725889829679,0.9255368803083367,0.9043536676937235,0.9435465513213723,0.006422946346767653,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2009,robustness,extrinsic_removed,Xc,0.9705593163389756,0.9021167702550462,0.9267890181751562,0.9058563303000329,0.9445873556928067,0.006867429428061207,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2010,robustness,extrinsic_removed,Xc,0.9726337185291136,0.9142341438733782,0.9355732373757257,0.916606714471939,0.9516975176981186,0.004453632313318838,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2011,robustness,extrinsic_removed,Xc,0.9795409497522924,0.920550010607924,0.9416758488192407,0.9238543927323674,0.9568398235083956,0.00863316909109471,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2012,robustness,extrinsic_removed,Xc,0.9814241470196544,0.9264604624774596,0.9461884473597532,0.9293440071344405,0.9605227486800563,0.008269089932435324,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2013,robustness,extrinsic_removed,Xc,0.984128426138334,0.9295907706933584,0.9490249397991419,0.9327331811130869,0.9628941195106147,0.009669386414979542,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2014,robustness,extrinsic_removed,Xc,0.9891699419797456,0.9326464917628732,0.9524221163875669,0.9367194431101925,0.9658010850033446,0.01327790470647571,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2015,robustness,extrinsic_removed,Xc,0.989666324730017,0.9558931437201666,0.9683630448629493,0.9563604751990975,0.9785828701478643,0.005396053160398721,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2016,robustness,extrinsic_removed,Xc,0.9923622044021028,0.9636515900334122,0.9743451414607619,0.9636296877455255,0.9834725113504497,0.005127088236618773,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2017,robustness,extrinsic_removed,Xc,0.9944497532671585,0.9782701471050728,0.9848339652895809,0.976226310102797,0.9919479817784114,0.0018276797314609307,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2018,robustness,extrinsic_removed,Xc,0.9906081264349348,0.9577964350925215,0.9699039300316905,0.9582229026851805,0.9798515317087584,0.00559182949894301,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2019,robustness,extrinsic_removed,Xc,0.997794750410798,0.990369850739554,0.9939385502085732,0.9868722065917137,0.9996953220141641,0.0006061282502158161,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2020,robustness,extrinsic_removed,Xc,1.0,1.0,1.0011717459747245,0.9952188913332852,1.0061279711776283,0.0007084775727672165,11.0,0.5,1.5,none,data,1980,2020,
denmark,Denmark,2020,robustness_extrapolation,extrinsic_removed,Xc,,,1.0011717459747245,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2021,robustness_extrapolation,extrinsic_removed,Xc,,,1.0047731330302718,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2022,robustness_extrapolation,extrinsic_removed,Xc,,,1.0083745200858192,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2023,robustness_extrapolation,extrinsic_removed,Xc,,,1.0119759071413665,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2024,robustness_extrapolation,extrinsic_removed,Xc,,,1.0155772941969141,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2025,robustness_extrapolation,extrinsic_removed,Xc,,,1.0191786812524615,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2026,robustness_extrapolation,extrinsic_removed,Xc,,,1.0227800683080088,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2027,robustness_extrapolation,extrinsic_removed,Xc,,,1.0263814553635562,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2028,robustness_extrapolation,extrinsic_removed,Xc,,,1.0299828424191035,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2029,robustness_extrapolation,extrinsic_removed,Xc,,,1.033584229474651,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2030,robustness_extrapolation,extrinsic_removed,Xc,,,1.0371856165301983,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2031,robustness_extrapolation,extrinsic_removed,Xc,,,1.0407870035857456,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2032,robustness_extrapolation,extrinsic_removed,Xc,,,1.0443883906412932,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2033,robustness_extrapolation,extrinsic_removed,Xc,,,1.0479897776968405,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2034,robustness_extrapolation,extrinsic_removed,Xc,,,1.051591164752388,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2035,robustness_extrapolation,extrinsic_removed,Xc,,,1.0551925518079353,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2036,robustness_extrapolation,extrinsic_removed,Xc,,,1.0587939388634826,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2037,robustness_extrapolation,extrinsic_removed,Xc,,,1.06239532591903,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2038,robustness_extrapolation,extrinsic_removed,Xc,,,1.0659967129745773,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2039,robustness_extrapolation,extrinsic_removed,Xc,,,1.0695981000301247,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2040,robustness_extrapolation,extrinsic_removed,Xc,,,1.0731994870856723,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2041,robustness_extrapolation,extrinsic_removed,Xc,,,1.0768008741412196,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2042,robustness_extrapolation,extrinsic_removed,Xc,,,1.080402261196767,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2043,robustness_extrapolation,extrinsic_removed,Xc,,,1.0840036482523143,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2044,robustness_extrapolation,extrinsic_removed,Xc,,,1.0876050353078617,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2045,robustness_extrapolation,extrinsic_removed,Xc,,,1.091206422363409,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2046,robustness_extrapolation,extrinsic_removed,Xc,,,1.0948078094189564,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2047,robustness_extrapolation,extrinsic_removed,Xc,,,1.098409196474504,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2048,robustness_extrapolation,extrinsic_removed,Xc,,,1.1020105835300513,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2049,robustness_extrapolation,extrinsic_removed,Xc,,,1.1056119705855987,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2050,robustness_extrapolation,extrinsic_removed,Xc,,,1.109213357641146,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2051,robustness_extrapolation,extrinsic_removed,Xc,,,1.1128147446966934,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2052,robustness_extrapolation,extrinsic_removed,Xc,,,1.1164161317522407,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2053,robustness_extrapolation,extrinsic_removed,Xc,,,1.120017518807788,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2054,robustness_extrapolation,extrinsic_removed,Xc,,,1.1236189058633355,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2055,robustness_extrapolation,extrinsic_removed,Xc,,,1.127220292918883,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2056,robustness_extrapolation,extrinsic_removed,Xc,,,1.1308216799744304,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2057,robustness_extrapolation,extrinsic_removed,Xc,,,1.1344230670299777,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2058,robustness_extrapolation,extrinsic_removed,Xc,,,1.138024454085525,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2059,robustness_extrapolation,extrinsic_removed,Xc,,,1.1416258411410725,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2060,robustness_extrapolation,extrinsic_removed,Xc,,,1.1452272281966198,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2061,robustness_extrapolation,extrinsic_removed,Xc,,,1.1488286152521674,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2062,robustness_extrapolation,extrinsic_removed,Xc,,,1.1524300023077148,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2063,robustness_extrapolation,extrinsic_removed,Xc,,,1.156031389363262,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2064,robustness_extrapolation,extrinsic_removed,Xc,,,1.1596327764188095,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2065,robustness_extrapolation,extrinsic_removed,Xc,,,1.1632341634743568,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2066,robustness_extrapolation,extrinsic_removed,Xc,,,1.1668355505299042,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2067,robustness_extrapolation,extrinsic_removed,Xc,,,1.1704369375854515,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2068,robustness_extrapolation,extrinsic_removed,Xc,,,1.1740383246409989,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2069,robustness_extrapolation,extrinsic_removed,Xc,,,1.1776397116965462,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2070,robustness_extrapolation,extrinsic_removed,Xc,,,1.1812410987520938,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2071,robustness_extrapolation,extrinsic_removed,Xc,,,1.1848424858076412,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2072,robustness_extrapolation,extrinsic_removed,Xc,,,1.1884438728631885,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2073,robustness_extrapolation,extrinsic_removed,Xc,,,1.1920452599187359,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2074,robustness_extrapolation,extrinsic_removed,Xc,,,1.1956466469742832,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2075,robustness_extrapolation,extrinsic_removed,Xc,,,1.1992480340298306,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2076,robustness_extrapolation,extrinsic_removed,Xc,,,1.2028494210853782,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2077,robustness_extrapolation,extrinsic_removed,Xc,,,1.2064508081409255,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2078,robustness_extrapolation,extrinsic_removed,Xc,,,1.210052195196473,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2079,robustness_extrapolation,extrinsic_removed,Xc,,,1.2136535822520202,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2080,robustness_extrapolation,extrinsic_removed,Xc,,,1.2172549693075676,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2081,robustness_extrapolation,extrinsic_removed,Xc,,,1.220856356363115,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2082,robustness_extrapolation,extrinsic_removed,Xc,,,1.2244577434186623,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2083,robustness_extrapolation,extrinsic_removed,Xc,,,1.2280591304742097,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2084,robustness_extrapolation,extrinsic_removed,Xc,,,1.231660517529757,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2085,robustness_extrapolation,extrinsic_removed,Xc,,,1.2352619045853046,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2086,robustness_extrapolation,extrinsic_removed,Xc,,,1.238863291640852,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2087,robustness_extrapolation,extrinsic_removed,Xc,,,1.2424646786963993,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2088,robustness_extrapolation,extrinsic_removed,Xc,,,1.2460660657519467,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2089,robustness_extrapolation,extrinsic_removed,Xc,,,1.249667452807494,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2090,robustness_extrapolation,extrinsic_removed,Xc,,,1.2532688398630414,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2091,robustness_extrapolation,extrinsic_removed,Xc,,,1.256870226918589,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2092,robustness_extrapolation,extrinsic_removed,Xc,,,1.2604716139741363,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2093,robustness_extrapolation,extrinsic_removed,Xc,,,1.2640730010296837,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2094,robustness_extrapolation,extrinsic_removed,Xc,,,1.267674388085231,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2095,robustness_extrapolation,extrinsic_removed,Xc,,,1.2712757751407784,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2096,robustness_extrapolation,extrinsic_removed,Xc,,,1.2748771621963257,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2097,robustness_extrapolation,extrinsic_removed,Xc,,,1.278478549251873,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2098,robustness_extrapolation,extrinsic_removed,Xc,,,1.2820799363074205,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2099,robustness_extrapolation,extrinsic_removed,Xc,,,1.2856813233629678,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2100,robustness_extrapolation,extrinsic_removed,Xc,,,1.2892827104185152,,,,,,,,linear_extrapolation,1980,2020,0.0036013870555473854
denmark,Denmark,2020,robustness_extrapolation,extrinsic_removed,Xc,,,1.0011717459747245,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2021,robustness_extrapolation,extrinsic_removed,Xc,,,1.005135137479216,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2022,robustness_extrapolation,extrinsic_removed,Xc,,,1.0091142190711284,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2023,robustness_extrapolation,extrinsic_removed,Xc,,,1.0131090528636402,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2024,robustness_extrapolation,extrinsic_removed,Xc,,,1.0171197012158204,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2025,robustness_extrapolation,extrinsic_removed,Xc,,,1.0211462267336024,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2026,robustness_extrapolation,extrinsic_removed,Xc,,,1.0251886922707607,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2027,robustness_extrapolation,extrinsic_removed,Xc,,,1.0292471609298925,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2028,robustness_extrapolation,extrinsic_removed,Xc,,,1.0333216960634024,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2029,robustness_extrapolation,extrinsic_removed,Xc,,,1.0374123612744917,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2030,robustness_extrapolation,extrinsic_removed,Xc,,,1.041519220418151,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2031,robustness_extrapolation,extrinsic_removed,Xc,,,1.045642337602157,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2032,robustness_extrapolation,extrinsic_removed,Xc,,,1.0497817771880735,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2033,robustness_extrapolation,extrinsic_removed,Xc,,,1.0539376037922554,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2034,robustness_extrapolation,extrinsic_removed,Xc,,,1.0581098822868582,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2035,robustness_extrapolation,extrinsic_removed,Xc,,,1.0622986778008499,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2036,robustness_extrapolation,extrinsic_removed,Xc,,,1.0665040557210281,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2037,robustness_extrapolation,extrinsic_removed,Xc,,,1.0707260816930404,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2038,robustness_extrapolation,extrinsic_removed,Xc,,,1.07496482162241,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2039,robustness_extrapolation,extrinsic_removed,Xc,,,1.0792203416755624,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2040,robustness_extrapolation,extrinsic_removed,Xc,,,1.0834927082808616,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2041,robustness_extrapolation,extrinsic_removed,Xc,,,1.0877819881296429,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2042,robustness_extrapolation,extrinsic_removed,Xc,,,1.0920882481772578,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2043,robustness_extrapolation,extrinsic_removed,Xc,,,1.0964115556441165,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2044,robustness_extrapolation,extrinsic_removed,Xc,,,1.100751978016739,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2045,robustness_extrapolation,extrinsic_removed,Xc,,,1.1051095830488067,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2046,robustness_extrapolation,extrinsic_removed,Xc,,,1.1094844387622222,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2047,robustness_extrapolation,extrinsic_removed,Xc,,,1.1138766134481695,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2048,robustness_extrapolation,extrinsic_removed,Xc,,,1.11828617566818,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2049,robustness_extrapolation,extrinsic_removed,Xc,,,1.1227131942552038,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2050,robustness_extrapolation,extrinsic_removed,Xc,,,1.127157738314684,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2051,robustness_extrapolation,extrinsic_removed,Xc,,,1.1316198772256347,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2052,robustness_extrapolation,extrinsic_removed,Xc,,,1.1360996806417238,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2053,robustness_extrapolation,extrinsic_removed,Xc,,,1.140597218492362,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2054,robustness_extrapolation,extrinsic_removed,Xc,,,1.1451125609837924,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2055,robustness_extrapolation,extrinsic_removed,Xc,,,1.1496457786001872,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2056,robustness_extrapolation,extrinsic_removed,Xc,,,1.1541969421047489,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2057,robustness_extrapolation,extrinsic_removed,Xc,,,1.158766122540813,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2058,robustness_extrapolation,extrinsic_removed,Xc,,,1.1633533912329586,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2059,robustness_extrapolation,extrinsic_removed,Xc,,,1.1679588197881212,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2060,robustness_extrapolation,extrinsic_removed,Xc,,,1.1725824800967104,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2061,robustness_extrapolation,extrinsic_removed,Xc,,,1.1772244443337314,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2062,robustness_extrapolation,extrinsic_removed,Xc,,,1.181884784959914,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2063,robustness_extrapolation,extrinsic_removed,Xc,,,1.1865635747228402,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2064,robustness_extrapolation,extrinsic_removed,Xc,,,1.1912608866580834,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2065,robustness_extrapolation,extrinsic_removed,Xc,,,1.195976794090346,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2066,robustness_extrapolation,extrinsic_removed,Xc,,,1.2007113706346046,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2067,robustness_extrapolation,extrinsic_removed,Xc,,,1.20546469019726,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2068,robustness_extrapolation,extrinsic_removed,Xc,,,1.2102368269772894,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2069,robustness_extrapolation,extrinsic_removed,Xc,,,1.2150278554674057,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2070,robustness_extrapolation,extrinsic_removed,Xc,,,1.21983785045522,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2071,robustness_extrapolation,extrinsic_removed,Xc,,,1.2246668870244095,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2072,robustness_extrapolation,extrinsic_removed,Xc,,,1.2295150405558888,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2073,robustness_extrapolation,extrinsic_removed,Xc,,,1.2343823867289863,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2074,robustness_extrapolation,extrinsic_removed,Xc,,,1.2392690015226275,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2075,robustness_extrapolation,extrinsic_removed,Xc,,,1.244174961216518,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2076,robustness_extrapolation,extrinsic_removed,Xc,,,1.249100342392338,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2077,robustness_extrapolation,extrinsic_removed,Xc,,,1.2540452219349334,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2078,robustness_extrapolation,extrinsic_removed,Xc,,,1.25900967703352,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2079,robustness_extrapolation,extrinsic_removed,Xc,,,1.2639937851828853,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2080,robustness_extrapolation,extrinsic_removed,Xc,,,1.2689976241846006,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2081,robustness_extrapolation,extrinsic_removed,Xc,,,1.2740212721482338,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2082,robustness_extrapolation,extrinsic_removed,Xc,,,1.2790648074925692,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2083,robustness_extrapolation,extrinsic_removed,Xc,,,1.2841283089468323,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2084,robustness_extrapolation,extrinsic_removed,Xc,,,1.2892118555519172,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2085,robustness_extrapolation,extrinsic_removed,Xc,,,1.294315526661622,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2086,robustness_extrapolation,extrinsic_removed,Xc,,,1.299439401943887,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2087,robustness_extrapolation,extrinsic_removed,Xc,,,1.3045835613820378,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2088,robustness_extrapolation,extrinsic_removed,Xc,,,1.3097480852760344,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2089,robustness_extrapolation,extrinsic_removed,Xc,,,1.3149330542437243,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2090,robustness_extrapolation,extrinsic_removed,Xc,,,1.3201385492221014,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2091,robustness_extrapolation,extrinsic_removed,Xc,,,1.3253646514685689,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2092,robustness_extrapolation,extrinsic_removed,Xc,,,1.3306114425622084,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2093,robustness_extrapolation,extrinsic_removed,Xc,,,1.3358790044050526,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2094,robustness_extrapolation,extrinsic_removed,Xc,,,1.3411674192233638,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2095,robustness_extrapolation,extrinsic_removed,Xc,,,1.3464767695689186,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2096,robustness_extrapolation,extrinsic_removed,Xc,,,1.351807138320295,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2097,robustness_extrapolation,extrinsic_removed,Xc,,,1.3571586086841667,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2098,robustness_extrapolation,extrinsic_removed,Xc,,,1.3625312641966025,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
denmark,Denmark,2099,robustness_extrapolation,extrinsic_removed,Xc,,,1.3679251887243697,,,,,,,,exponential_extrapolation,1980,2020,0.003950937608655638
