run_id,scenario_id,nuisance_param,nuisance_factor,curve_type,focal_param,focal_value,h_ext,from_t,n,tmax,dt,save_times,random_seed,steepness_iqr_relative,steepness_iqr_absolute,steepness_cv_relative,steepness_cv_absolute,t_median_relative,t_median_absolute,t_max
central__baseline__baseline_1,central,central,1.0,baseline,baseline,1.0,0.0,0,100000,140.0,0.025,140.0,1994157686,6.525795735862736,6.525795735862736,8.096775898898253,8.096775898898253,84.61479166666666,84.61479166666666,109.775
central__baseline__baseline_1,central,central,1.0,baseline,baseline,1.0,0.0,15,100000,140.0,0.025,140.0,1994157686,5.369641544239044,6.526632135986024,6.654154416143013,8.11320067733945,69.61562500000001,84.61562500000001,109.77508
central__baseline__baseline_1,central,central,1.0,baseline,baseline,1.0,0.0,20,100000,140.0,0.025,140.0,1994157686,4.984305020224049,6.52705041027331,6.172949616712785,8.119886679905408,64.61604166666667,84.61604166666667,109.77512
central__baseline__baseline_1,central,central,1.0,baseline,baseline,1.0,0.0,30,100000,140.0,0.025,140.0,1994157686,4.215395757303905,6.5307124225469515,5.229757625001292,8.16605477328876,54.619687500000005,84.6196875,109.77547
central__baseline__baseline_1,central,central,1.0,baseline,baseline,1.0,0.0,40,100000,140.0,0.025,140.0,1994157686,3.449678213156369,6.541228600080086,4.309776311935472,8.273845654109511,44.63363402061856,84.63363402061856,109.77665
central__baseline__baseline_1,central,central,1.0,baseline,baseline,1.0,0.0,50,100000,140.0,0.025,140.0,1994157686,2.7017165021340173,6.59518358881816,3.44942792293309,8.571237032028062,34.695509708737866,84.69550970873786,109.78157000000002
central__parameter_factor__eta_0p5,central,central,1.0,parameter_factor,eta,0.5,0.0,0,100000,140.0,0.025,140.0,861929882,9223.319999998632,9223.319999998632,15.573614442420698,15.573614442420698,139.98482272948033,139.98482272948033,139.9999969645459
central__parameter_factor__eta_0p5,central,central,1.0,parameter_factor,eta,0.5,0.0,15,100000,140.0,0.025,140.0,861929882,8235.576560360658,9223.965747612572,13.978129683373517,15.693380381628753,124.98482379188927,139.98482379188926,139.9999969647584
central__parameter_factor__eta_0p5,central,central,1.0,parameter_factor,eta,0.5,0.0,20,100000,140.0,0.025,140.0,861929882,7906.27165444783,9224.150263539743,13.431659635101976,15.722926382142516,119.98482409543467,139.98482409543467,139.9999969648191
central__parameter_factor__eta_0p5,central,central,1.0,parameter_factor,eta,0.5,0.0,30,100000,140.0,0.025,140.0,861929882,7247.767315096346,9224.703855594444,12.347966136193529,15.801976280925274,109.9848250060709,139.9848250060709,139.99999696500123
central__parameter_factor__eta_0p5,central,central,1.0,parameter_factor,eta,0.5,0.0,40,100000,140.0,0.025,140.0,861929882,6589.5794564525195,9225.811239050809,11.292669477248733,15.936930251123878,99.98482682734337,139.98482682734337,139.99999696536548
central__parameter_factor__eta_0p5,central,central,1.0,parameter_factor,eta,0.5,0.0,50,100000,140.0,0.025,140.0,861929882,5932.361349584223,9228.673210455701,10.316683470444303,16.226131128093343,89.98483153229722,139.98483153229722,139.99999696630647
central__parameter_factor__eta_0p6,central,central,1.0,parameter_factor,eta,0.6,0.0,0,100000,140.0,0.025,140.0,54029904,8.21843270775092,8.21843270775092,9.623660044211446,9.623660044211446,135.0229508196721,135.0229508196721,139.99999323464942
central__parameter_factor__eta_0p6,central,central,1.0,parameter_factor,eta,0.6,0.0,15,100000,140.0,0.025,140.0,54029904,7.306203388714617,8.219297939749444,8.525056350280762,9.639805723809063,120.02377049180328,135.02377049180328,139.99999323492003
central__parameter_factor__eta_0p6,central,central,1.0,parameter_factor,eta,0.6,0.0,20,100000,140.0,0.025,140.0,54029904,7.001838538369678,8.219297939749444,8.153473225771327,9.639805723809063,115.02377049180328,135.02377049180328,139.99999323492003
central__parameter_factor__eta_0p6,central,central,1.0,parameter_factor,eta,0.6,0.0,30,100000,140.0,0.025,140.0,54029904,6.393793050416597,8.22016334344124,7.419975071635312,9.65228625920036,105.02459016393442,135.02459016393442,139.99999323519063
central__parameter_factor__eta_0p6,central,central,1.0,parameter_factor,eta,0.6,0.0,40,100000,140.0,0.025,140.0,54029904,5.787472760440799,8.223599982488455,6.702252821348388,9.689933651652188,95.02743055555554,135.02743055555555,139.9999932362731
central__parameter_factor__eta_0p6,central,central,1.0,parameter_factor,eta,0.6,0.0,50,100000,140.0,0.025,140.0,54029904,5.183409135936185,8.231265645304651,5.999364161335507,9.760148441875986,85.03368055555556,135.03368055555558,139.9999932387086
central__parameter_factor__eta_0p7,central,central,1.0,parameter_factor,eta,0.7,0.0,0,100000,140.0,0.025,140.0,3515771952,6.455806074087224,6.455806074087224,8.025699760623578,8.025699760623578,117.28472222222221,117.28472222222221,139.9998447204969
central__parameter_factor__eta_0p7,central,central,1.0,parameter_factor,eta,0.7,0.0,15,100000,140.0,0.025,140.0,3515771952,5.630994208123456,6.456768658603705,6.9968000078658825,8.042056894343599,102.28569444444443,117.28569444444443,139.99984473136647
central__parameter_factor__eta_0p7,central,central,1.0,parameter_factor,eta,0.7,0.0,20,100000,140.0,0.025,140.0,3515771952,5.3561976266700855,6.457318828622075,6.65476799213344,8.049725234318574,97.28624999999998,117.28624999999998,139.99984473757763
central__parameter_factor__eta_0p7,central,central,1.0,parameter_factor,eta,0.7,0.0,30,100000,140.0,0.025,140.0,3515771952,4.806993610777232,6.459107492859676,5.973308557792321,8.07108121148929,87.28805555555553,117.28805555555553,139.99984475776398
central__parameter_factor__eta_0p7,central,central,1.0,parameter_factor,eta,0.7,0.0,40,100000,140.0,0.025,140.0,3515771952,4.258984144334575,6.463070773352696,5.301367316986311,8.111935030496028,77.29249999999999,117.29249999999999,139.99984480745343
central__parameter_factor__eta_0p7,central,central,1.0,parameter_factor,eta,0.7,0.0,50,100000,140.0,0.025,140.0,3515771952,3.712980745142844,6.471355608373069,4.6394991557123175,8.181223461636725,67.30377358490566,117.30377358490566,139.99984491614907
central__parameter_factor__eta_0p8,central,central,1.0,parameter_factor,eta,0.8,0.0,0,100000,140.0,0.025,140.0,3799679628,6.488719416058452,6.488719416058452,8.027019039618999,8.027019039618999,103.82922077922079,103.82922077922079,134.975
central__parameter_factor__eta_0p8,central,central,1.0,parameter_factor,eta,0.8,0.0,15,100000,140.0,0.025,140.0,3799679628,5.551656201002254,6.4891206247741815,6.857110260912677,8.036101353823772,88.82987012987014,103.82987012987014,134.97502
central__parameter_factor__eta_0p8,central,central,1.0,parameter_factor,eta,0.8,0.0,20,100000,140.0,0.025,140.0,3799679628,5.239416891587516,6.489421560578466,6.4686747980246775,8.041722774356861,83.83035714285714,103.83035714285714,134.975035
central__parameter_factor__eta_0p8,central,central,1.0,parameter_factor,eta,0.8,0.0,30,100000,140.0,0.025,140.0,3799679628,4.615751626393908,6.491227702402276,5.701026099215815,8.067988884514792,73.83327922077923,103.83327922077923,134.975125
central__parameter_factor__eta_0p8,central,central,1.0,parameter_factor,eta,0.8,0.0,40,100000,140.0,0.025,140.0,3799679628,3.9940783833980253,6.496585398236157,4.946612474671568,8.123121006072232,63.84123376623378,103.84123376623378,134.97537
central__parameter_factor__eta_0p8,central,central,1.0,parameter_factor,eta,0.8,0.0,50,100000,140.0,0.025,140.0,3799679628,3.378044483457231,6.5137889018415756,4.220066958305314,8.248872588432452,53.863517441860466,103.86351744186047,134.976105
central__parameter_factor__eta_0p9,central,central,1.0,parameter_factor,eta,0.9,0.0,0,100000,140.0,0.025,140.0,3038995635,6.465582337024534,6.465582337024534,8.041680711432726,8.041680711432726,93.20666666666668,93.20666666666668,120.875
central__parameter_factor__eta_0p9,central,central,1.0,parameter_factor,eta,0.9,0.0,15,100000,140.0,0.025,140.0,3038995635,5.425276539091133,6.465838201031218,6.731051371139388,8.046218177902233,78.20694444444446,93.20694444444446,120.87502500000001
central__parameter_factor__eta_0p9,central,central,1.0,parameter_factor,eta,0.9,0.0,20,100000,140.0,0.025,140.0,3038995635,5.0788328894498465,6.46634998522551,6.298214436323208,8.053244221107311,73.20750000000001,93.20750000000001,120.87507500000001
central__parameter_factor__eta_0p9,central,central,1.0,parameter_factor,eta,0.9,0.0,30,100000,140.0,0.025,140.0,3038995635,4.386371041600417,6.468184368427695,5.437222208879445,8.077304816199032,63.209861111111124,93.20986111111112,120.87528750000001
central__parameter_factor__eta_0p9,central,central,1.0,parameter_factor,eta,0.9,0.0,40,100000,140.0,0.025,140.0,3038995635,3.696005876972213,6.474007585264329,4.592499860949735,8.13757779988036,53.21819444444445,93.21819444444445,120.87603750000001
central__parameter_factor__eta_0p9,central,central,1.0,parameter_factor,eta,0.9,0.0,50,100000,140.0,0.025,140.0,3038995635,3.017605563712645,6.505826656265202,3.8013428847048862,8.332598512590513,43.25421875,93.25421875,120.87948750000001
central__parameter_factor__eta_1,central,central,1.0,parameter_factor,eta,1.0,0.0,0,100000,140.0,0.025,140.0,989840588,6.499197756414935,6.499197756414935,8.102265096192099,8.102265096192099,84.70817757009345,84.70817757009345,109.175
central__parameter_factor__eta_1,central,central,1.0,parameter_factor,eta,1.0,0.0,15,100000,140.0,0.025,140.0,989840588,5.349109529428606,6.500130399832371,6.660231925352606,8.11982444374937,69.70911214953271,84.70911214953271,109.17539999999998
central__parameter_factor__eta_1,central,central,1.0,parameter_factor,eta,1.0,0.0,20,100000,140.0,0.025,140.0,989840588,4.965891862901565,6.500713427453434,6.180375721111421,8.12850077840673,64.70969626168224,84.70969626168224,109.17564999999998
central__parameter_factor__eta_1,central,central,1.0,parameter_factor,eta,1.0,0.0,30,100000,140.0,0.025,140.0,989840588,4.201387021411991,6.505030834395813,5.237713268744466,8.176359669326155,54.714018691588784,84.71401869158879,109.17749999999998
central__parameter_factor__eta_1,central,central,1.0,parameter_factor,eta,1.0,0.0,40,100000,140.0,0.025,140.0,989840588,3.440571724211173,6.51746558319688,4.3170518559462465,8.28430375757458,44.72785714285714,84.72785714285715,109.18339999999999
central__parameter_factor__eta_1,central,central,1.0,parameter_factor,eta,1.0,0.0,50,100000,140.0,0.025,140.0,989840588,2.693584580866344,6.565327885275472,3.4533545558542573,8.575669894142528,34.78516483516483,84.78516483516484,109.20759999999997
central__parameter_factor__eta_1p1,central,central,1.0,parameter_factor,eta,1.1,0.0,0,100000,140.0,0.025,140.0,3041819975,6.515636478857058,6.515636478857058,8.145997176225077,8.145997176225077,77.61356589147286,77.61356589147286,100.9625
central__parameter_factor__eta_1p1,central,central,1.0,parameter_factor,eta,1.1,0.0,15,100000,140.0,0.025,140.0,3041819975,5.256849600968473,6.516193494183527,6.558552192200657,8.158558811745207,62.614147286821705,77.6141472868217,100.9625225
central__parameter_factor__eta_1p1,central,central,1.0,parameter_factor,eta,1.1,0.0,20,100000,140.0,0.025,140.0,3041819975,4.837423402274055,6.516657740002127,6.031271522064887,8.166646810337694,57.61463178294573,77.61463178294574,100.96254125
central__parameter_factor__eta_1p1,central,central,1.0,parameter_factor,eta,1.1,0.0,30,100000,140.0,0.025,140.0,3041819975,4.000151675081747,6.520280929786064,4.99301550930679,8.2137109970759,47.618410852713176,77.61841085271317,100.9626875
central__parameter_factor__eta_1p1,central,central,1.0,parameter_factor,eta,1.1,0.0,40,100000,140.0,0.025,140.0,3041819975,3.169380195557749,6.537587159576443,3.9988220535870567,8.370528166043497,37.63878205128205,77.63878205128205,100.96342625
central__parameter_factor__eta_1p1,central,central,1.0,parameter_factor,eta,1.1,0.0,50,100000,140.0,0.025,140.0,3041819975,2.3690772488752354,6.6393701432711225,3.0902077782877506,8.83922573133586,27.73904867256637,77.73904867256637,100.96694375
central__parameter_factor__eta_1p2,central,central,1.0,parameter_factor,eta,1.2,0.0,0,100000,140.0,0.025,140.0,543598523,6.571153426100819,6.571153426100819,8.205567730248882,8.205567730248882,71.62833333333334,71.62833333333334,92.775
central__parameter_factor__eta_1p2,central,central,1.0,parameter_factor,eta,1.2,0.0,15,100000,140.0,0.025,140.0,543598523,5.19523899926247,6.5713751789234065,6.466858705738286,8.209529306882178,56.62854166666667,71.62854166666668,92.7750025
central__parameter_factor__eta_1p2,central,central,1.0,parameter_factor,eta,1.2,0.0,20,100000,140.0,0.025,140.0,543598523,4.737683428051495,6.572927831712737,5.901553096158302,8.230930865681733,51.63000000000002,71.63000000000002,92.77502000000001
central__parameter_factor__eta_1p2,central,central,1.0,parameter_factor,eta,1.2,0.0,30,100000,140.0,0.025,140.0,543598523,3.8240361807662,6.579367399363532,4.777332737319721,8.298976521437122,41.63604166666668,71.63604166666667,92.7750925
central__parameter_factor__eta_1p2,central,central,1.0,parameter_factor,eta,1.2,0.0,40,100000,140.0,0.025,140.0,543598523,2.920328236635401,6.609266090608486,3.7046285094520988,8.515560612953786,31.665789473684207,71.66578947368421,92.77547000000001
central__parameter_factor__eta_1p2,central,central,1.0,parameter_factor,eta,1.2,0.0,50,100000,140.0,0.025,140.0,543598523,2.0708231513988022,6.809906181099576,2.7592610105485607,9.253534420678102,21.84835271317828,71.84835271317829,92.77768625
central__parameter_factor__eta_1p3,central,central,1.0,parameter_factor,eta,1.3,0.0,0,100000,140.0,0.025,140.0,2394028192,6.531733310708467,6.531733310708467,8.206164505134604,8.206164505134604,66.60914179104478,66.60914179104478,86.625
central__parameter_factor__eta_1p3,central,central,1.0,parameter_factor,eta,1.3,0.0,15,100000,140.0,0.025,140.0,2394028192,5.061298708340656,6.532329898786268,6.341600177686596,8.218201277999624,51.60970149253731,66.60970149253731,86.625045
central__parameter_factor__eta_1p3,central,central,1.0,parameter_factor,eta,1.3,0.0,20,100000,140.0,0.025,140.0,2394028192,4.571750718295877,6.533423900640594,5.727348973748878,8.234138366296062,46.610727611940305,66.6107276119403,86.6251275
central__parameter_factor__eta_1p3,central,central,1.0,parameter_factor,eta,1.3,0.0,30,100000,140.0,0.025,140.0,2394028192,3.597925384386809,6.545429386554079,4.533918307959581,8.340247209536267,36.62005597014925,66.62005597014925,86.6258775
central__parameter_factor__eta_1p3,central,central,1.0,parameter_factor,eta,1.3,0.0,40,100000,140.0,0.025,140.0,2394028192,2.640958638136819,6.601455353344336,3.4023611442118233,8.659620160946666,26.673004201680683,66.67300420168068,86.6297325
central__parameter_factor__eta_1p3,central,central,1.0,parameter_factor,eta,1.3,0.0,50,100000,140.0,0.025,140.0,2394028192,1.7670455102342777,6.967595788003663,2.439124906216092,9.803590500349761,16.98902439024391,66.98902439024391,86.654655
central__parameter_factor__eta_1p4,central,central,1.0,parameter_factor,eta,1.4,0.0,0,100000,140.0,0.025,140.0,1276303239,6.60442029150835,6.60442029150835,8.231068745833166,8.231068745833166,62.317032967032965,62.317032967032965,81.325
central__parameter_factor__eta_1p4,central,central,1.0,parameter_factor,eta,1.4,0.0,15,100000,140.0,0.025,140.0,1276303239,5.015874266688988,6.60592946648589,6.2413814656350874,8.255880656622704,47.31792582417582,62.31792582417582,81.32519500000001
central__parameter_factor__eta_1p4,central,central,1.0,parameter_factor,eta,1.4,0.0,20,100000,140.0,0.025,140.0,1276303239,4.487407057131955,6.608148372871865,5.588327120334072,8.282688316813624,42.31923076923077,62.31923076923077,81.32548
central__parameter_factor__eta_1p4,central,central,1.0,parameter_factor,eta,1.4,0.0,30,100000,140.0,0.025,140.0,1276303239,3.435620445696596,6.623677105588843,4.305688387596123,8.402982251682946,32.329605263157895,62.329605263157895,81.32737
central__parameter_factor__eta_1p4,central,central,1.0,parameter_factor,eta,1.4,0.0,40,100000,140.0,0.025,140.0,1276303239,2.41911619065623,6.735759856984386,3.1382208432188143,8.906644749877167,22.416640127388526,62.416640127388526,81.341305
central__parameter_factor__eta_1p4,central,central,1.0,parameter_factor,eta,1.4,0.0,50,100000,140.0,0.025,140.0,1276303239,1.5316171112094203,7.450783205715076,2.178523132749735,10.70917619631615,12.937777777777782,62.93777777777778,81.43297
central__parameter_factor__eta_1p5,central,central,1.0,parameter_factor,eta,1.5,0.0,0,100000,140.0,0.025,140.0,786711119,6.576239202435788,6.576239202435788,8.250732572861985,8.250732572861985,58.499618320610686,58.499618320610686,76.2
central__parameter_factor__eta_1p5,central,central,1.0,parameter_factor,eta,1.5,0.0,15,100000,140.0,0.025,140.0,786711119,4.891185918327884,6.5777783954624525,6.122871978254783,8.273433280597384,43.50060240963856,58.50060240963856,76.20027000000002
central__parameter_factor__eta_1p5,central,central,1.0,parameter_factor,eta,1.5,0.0,20,100000,140.0,0.025,140.0,786711119,4.329683179207819,6.5787988624863845,5.413416512400778,8.284511714334874,38.501204819277106,58.501204819277106,76.20045
central__parameter_factor__eta_1p5,central,central,1.0,parameter_factor,eta,1.5,0.0,30,100000,140.0,0.025,140.0,786711119,3.2162148193239353,6.599817767423196,4.063515280510941,8.453241410426095,28.51588855421687,58.51588855421687,76.2048375
central__parameter_factor__eta_1p5,central,central,1.0,parameter_factor,eta,1.5,0.0,40,100000,140.0,0.025,140.0,786711119,2.1525863430025276,6.771533263269463,2.856597730510258,9.167679543514149,18.64136029411765,58.641360294117646,76.239915
central__parameter_factor__eta_1p5,central,central,1.0,parameter_factor,eta,1.5,0.0,50,100000,140.0,0.025,140.0,786711119,1.2940709359153344,8.073617045303301,1.9306037448969093,11.978509521182765,9.543934911242594,59.543934911242594,76.44006999999999
central__parameter_factor__beta_0p5,central,central,1.0,parameter_factor,beta,0.5,0.0,0,100000,140.0,0.025,140.0,2507593727,3.1368317140079065,3.1368317140079065,3.95924978386396,3.95924978386396,38.66328828828828,38.66328828828828,62.900000000000006
central__parameter_factor__beta_0p5,central,central,1.0,parameter_factor,beta,0.5,0.0,15,100000,140.0,0.025,140.0,2507593727,2.0071348609164716,3.2663522211223954,2.69700131338238,4.438129219082292,23.9093137254902,38.9093137254902,62.93372
central__parameter_factor__beta_0p5,central,central,1.0,parameter_factor,beta,0.5,0.0,20,100000,140.0,0.025,140.0,2507593727,1.676956279081921,3.4224349459222285,2.3438744981343262,4.837291462442636,19.214858490566044,39.214858490566044,62.973200000000006
central__parameter_factor__beta_0p5,central,central,1.0,parameter_factor,beta,0.5,0.0,30,100000,140.0,0.025,140.0,2507593727,1.1542001977685337,4.3576928946672355,1.777698402373868,6.568675571340343,10.808829365079369,40.80882936507937,63.192185
central__parameter_factor__beta_0p5,central,central,1.0,parameter_factor,beta,0.5,0.0,40,100000,140.0,0.025,140.0,2507593727,0.8500483261510171,7.549086090826563,1.403754951873625,11.093905952557593,5.075644329896903,45.0756443298969,63.792255
central__parameter_factor__beta_0p5,central,central,1.0,parameter_factor,beta,0.5,0.0,50,100000,140.0,0.025,140.0,2507593727,0.694273478840034,16.599184830260487,1.1873298875415321,22.340527081490634,2.1825757575757554,52.182575757575755,65.497495
central__parameter_factor__beta_0p6,central,central,1.0,parameter_factor,beta,0.6,0.0,0,100000,140.0,0.025,140.0,2352783578,3.8480508596571985,3.8480508596571985,4.792574944226011,4.792574944226011,47.8505376344086,47.8505376344086,72.25
central__parameter_factor__beta_0p6,central,central,1.0,parameter_factor,beta,0.6,0.0,15,100000,140.0,0.025,140.0,2352783578,2.673673357707608,3.8918045742265184,3.414145824544678,5.01857444141682,32.9234649122807,47.9234649122807,72.251495
central__parameter_factor__beta_0p6,central,central,1.0,parameter_factor,beta,0.6,0.0,20,100000,140.0,0.025,140.0,2352783578,2.300214065681618,3.9431246628030463,3.0018859513694665,5.214381061878602,28.00169491525423,48.001694915254234,72.25333499999999
central__parameter_factor__beta_0p6,central,central,1.0,parameter_factor,beta,0.6,0.0,30,100000,140.0,0.025,140.0,2352783578,1.6285419144661453,4.268578736992169,2.2884056652592357,6.0707854402023935,18.505899999999997,48.5059,72.2646825
central__parameter_factor__beta_0p6,central,central,1.0,parameter_factor,beta,0.6,0.0,40,100000,140.0,0.025,140.0,2352783578,1.1219753524962843,5.482631389595575,1.7404746278533838,8.277107153127382,10.291803278688526,50.291803278688526,72.34921250000001
central__parameter_factor__beta_0p6,central,central,1.0,parameter_factor,beta,0.6,0.0,50,100000,140.0,0.025,140.0,2352783578,0.8283328765751933,9.527942004328015,1.379756372556232,13.91147225014063,4.760747663551401,54.7607476635514,72.69146
central__parameter_factor__beta_0p7,central,central,1.0,parameter_factor,beta,0.7,0.0,0,100000,140.0,0.025,140.0,4100503538,4.517755273320189,4.517755273320189,5.614080262828128,5.614080262828128,57.00749999999999,57.00749999999999,81.625
central__parameter_factor__beta_0p7,central,central,1.0,parameter_factor,beta,0.7,0.0,15,100000,140.0,0.025,140.0,4100503538,3.33832296508595,4.529808724353555,4.184368452717498,5.718342112053514,42.027228682170545,57.027228682170545,81.627445
central__parameter_factor__beta_0p7,central,central,1.0,parameter_factor,beta,0.7,0.0,20,100000,140.0,0.025,140.0,4100503538,2.9524577828504572,4.54640642278772,3.7320227783946867,5.805925988909974,37.04583333333333,57.04583333333333,81.630325
central__parameter_factor__beta_0p7,central,central,1.0,parameter_factor,beta,0.7,0.0,30,100000,140.0,0.025,140.0,4100503538,2.209217897804195,4.646135261807443,2.901050291677724,6.201503181665531,27.196875000000002,57.196875000000006,81.649075
central__parameter_factor__beta_0p7,central,central,1.0,parameter_factor,beta,0.7,0.0,40,100000,140.0,0.025,140.0,4100503538,1.5605496417757163,5.06768424083825,2.2157953325428195,7.279059806727836,17.798571428571414,57.798571428571414,81.72708999999999
central__parameter_factor__beta_0p7,central,central,1.0,parameter_factor,beta,0.7,0.0,50,100000,140.0,0.025,140.0,4100503538,1.0796255281311087,6.60774670194438,1.6964655487800135,10.002061168988094,9.764850427350419,59.76485042735042,81.99077499999999
central__parameter_factor__beta_0p8,central,central,1.0,parameter_factor,beta,0.8,0.0,0,100000,140.0,0.025,140.0,799459925,5.227607223715845,5.227607223715845,6.456657781948542,6.456657781948542,66.1712389380531,66.1712389380531,91.25
central__parameter_factor__beta_0p8,central,central,1.0,parameter_factor,beta,0.8,0.0,15,100000,140.0,0.025,140.0,799459925,4.045724711250531,5.231522515328671,5.008093252474912,6.510131607150598,51.17724999999999,66.17724999999999,91.250325
central__parameter_factor__beta_0p8,central,central,1.0,parameter_factor,beta,0.8,0.0,20,100000,140.0,0.025,140.0,799459925,3.6533767765326894,5.235481640920137,4.534950657291559,6.5488086213268835,46.18375000000001,66.18375,91.25065
central__parameter_factor__beta_0p8,central,central,1.0,parameter_factor,beta,0.8,0.0,30,100000,140.0,0.025,140.0,799459925,2.879791416478156,5.264764215147534,3.6350606416346376,6.735540446100798,36.22420454545453,66.22420454545454,91.25279375
central__parameter_factor__beta_0p8,central,central,1.0,parameter_factor,beta,0.8,0.0,40,100000,140.0,0.025,140.0,799459925,2.147895474321301,5.403112485205708,2.8310222280150543,7.252003274267578,26.39326923076924,66.39326923076923,91.26209374999999
central__parameter_factor__beta_0p8,central,central,1.0,parameter_factor,beta,0.8,0.0,50,100000,140.0,0.025,140.0,799459925,1.513658039989707,5.942705575509798,2.160392580700832,8.570963762790248,17.087850467289726,67.08785046728973,91.2984875
central__parameter_factor__beta_0p9,central,central,1.0,parameter_factor,beta,0.9,0.0,0,100000,140.0,0.025,140.0,1891496643,5.875241422648067,5.875241422648067,7.280061145298233,7.280061145298233,75.42053571428572,75.42053571428572,100.075
central__parameter_factor__beta_0p9,central,central,1.0,parameter_factor,beta,0.9,0.0,15,100000,140.0,0.025,140.0,1891496643,4.708075016956208,5.876864847259804,5.828365913994484,7.305505411301819,60.42243303571429,75.42243303571429,100.07504250000001
central__parameter_factor__beta_0p9,central,central,1.0,parameter_factor,beta,0.9,0.0,20,100000,140.0,0.025,140.0,1891496643,4.320073845628842,5.8789669605802795,5.35470508665131,7.330682615991819,55.42488839285714,75.42488839285714,100.0750975
central__parameter_factor__beta_0p9,central,central,1.0,parameter_factor,beta,0.9,0.0,30,100000,140.0,0.025,140.0,1891496643,3.546985057818565,5.8888213437796955,4.424010653956759,7.423337195629553,45.438510101010095,75.4385101010101,100.0753675
central__parameter_factor__beta_0p9,central,central,1.0,parameter_factor,beta,0.9,0.0,40,100000,140.0,0.025,140.0,1891496643,2.7865863359103233,5.9266952672616195,3.543889060566582,7.663452172156377,35.4966836734694,75.49668367346939,100.07641000000001
central__parameter_factor__beta_0p9,central,central,1.0,parameter_factor,beta,0.9,0.0,50,100000,140.0,0.025,140.0,1891496643,2.072475773151308,6.1059823095281685,2.7583060261734857,8.29591360581445,25.690745192307688,75.69074519230769,100.08067750000001
central__parameter_factor__beta_1,central,central,1.0,parameter_factor,beta,1.0,0.0,0,100000,140.0,0.025,140.0,2784236467,6.487701881340557,6.487701881340557,8.121061581746094,8.121061581746094,84.67715053763439,84.67715053763439,109.8
central__parameter_factor__beta_1,central,central,1.0,parameter_factor,beta,1.0,0.0,15,100000,140.0,0.025,140.0,2784236467,5.339051629607547,6.488419714144156,6.67416134159166,8.136436437400702,69.67809139784944,84.67809139784944,109.80006999999999
central__parameter_factor__beta_1,central,central,1.0,parameter_factor,beta,1.0,0.0,20,100000,140.0,0.025,140.0,2784236467,4.956090473924562,6.488624835477855,6.189452788786574,8.139967758480228,64.67836021505374,84.67836021505374,109.80009
central__parameter_factor__beta_1,central,central,1.0,parameter_factor,beta,1.0,0.0,30,100000,140.0,0.025,140.0,2784236467,4.1920603438717565,6.491908364224213,5.242257825512493,8.182753635479163,54.682661290322564,84.68266129032256,109.80041
central__parameter_factor__beta_1,central,central,1.0,parameter_factor,beta,1.0,0.0,40,100000,140.0,0.025,140.0,2784236467,3.433508444763913,6.505918675408603,4.332020909672338,8.31096522068222,44.701171875,84.701171875,109.80179
central__parameter_factor__beta_1,central,central,1.0,parameter_factor,beta,1.0,0.0,50,100000,140.0,0.025,140.0,2784236467,2.6904472836154594,6.561022881213211,3.4563111976089553,8.581779343791352,34.75513157894736,84.75513157894736,109.80623
central__parameter_factor__beta_1p1,central,central,1.0,parameter_factor,beta,1.1,0.0,0,100000,140.0,0.025,140.0,272306143,7.177994723455621,7.177994723455621,8.960955190023826,8.960955190023826,93.8431818181818,93.8431818181818,118.725
central__parameter_factor__beta_1p1,central,central,1.0,parameter_factor,beta,1.1,0.0,15,100000,140.0,0.025,140.0,272306143,6.030655952904966,7.177994723455621,7.509554151254775,8.960955190023826,78.8431818181818,93.8431818181818,118.725
central__parameter_factor__beta_1p1,central,central,1.0,parameter_factor,beta,1.1,0.0,20,100000,140.0,0.025,140.0,272306143,5.648293011652837,7.1780979888274254,7.027524820391233,8.963194657336652,73.84330808080807,93.84330808080807,118.72500249999999
central__parameter_factor__beta_1p1,central,central,1.0,parameter_factor,beta,1.1,0.0,30,100000,140.0,0.025,140.0,272306143,4.8839773176254235,7.178924208772411,6.070241259445191,8.978552342266585,63.844318181818174,93.84431818181818,118.7250225
central__parameter_factor__beta_1p1,central,central,1.0,parameter_factor,beta,1.1,0.0,40,100000,140.0,0.025,140.0,272306143,4.12121432925264,7.182540949150401,5.1290266981315815,9.02676120231538,53.848737373737364,93.84873737373736,118.72511
central__parameter_factor__beta_1p1,central,central,1.0,parameter_factor,beta,1.1,0.0,50,100000,140.0,0.025,140.0,272306143,3.363322635495767,7.197150873342869,4.208936279121565,9.138458506207902,43.86376262626263,93.86376262626263,118.72540749999999
central__parameter_factor__beta_1p2,central,central,1.0,parameter_factor,beta,1.2,0.0,0,100000,140.0,0.025,140.0,3117586859,7.802793446128917,7.802793446128917,9.73785486536477,9.73785486536477,103.0743119266055,103.0743119266055,128.775
central__parameter_factor__beta_1p2,central,central,1.0,parameter_factor,beta,1.2,0.0,15,100000,140.0,0.025,140.0,3117586859,6.6672835455120305,7.802793446128917,8.303542403888468,9.73785486536477,88.0743119266055,103.0743119266055,128.775
central__parameter_factor__beta_1p2,central,central,1.0,parameter_factor,beta,1.2,0.0,20,100000,140.0,0.025,140.0,3117586859,6.288955374100052,7.803006556777056,7.830716052749098,9.744382658474166,83.07454128440367,103.07454128440367,128.775035
