parameter,parameter_label,allowed_slope_distortion_fraction,allowed_parameter_cv,tau_ref,scale
Xc,$X_c$,0.3268273092369478,0.5417357126086095,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3287951807228916,0.5433641969983711,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.33076305220883534,0.54498781531683,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.33273092369477913,0.5466066109259363,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.33469879518072293,0.5482206265474371,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.33666666666666667,0.5498299042760325,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.33863453815261046,0.551434485592185,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.34060240963855426,0.5530344113745946,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.342570281124498,0.5546297219123502,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3445381526104418,0.5562204569167675,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3465060240963856,0.5578066555329222,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.34847389558232933,0.5593883563508903,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3504417670682731,0.560965597416702,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.35240963855421686,0.5625384162430188,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.35437751004016066,0.5641068498195448,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.35634538152610445,0.5656709346231757,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3583132530120482,0.5672307066278974,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.360281124497992,0.5687862013144397,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3622489959839358,0.570337453679694,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3642168674698795,0.5718844982458989,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3661847389558233,0.5734273690696061,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3681526104417671,0.574966099750426,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.37012048192771085,0.5765007234395664,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.37208835341365465,0.5780312728481652,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.37405622489959844,0.5795577802554259,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3760240963855422,0.5810802775165608,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.377991967871486,0.5825987960705462,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3799598393574297,0.5841133669476983,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3819277108433735,0.5856240207770709,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3838955823293173,0.5871307877936821,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.38586345381526105,0.5886336978455755,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.38783132530120484,0.5901327804007188,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.38979919678714864,0.5916280645537444,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3917670682730924,0.593119579032539,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3937349397590362,0.5946073522046821,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.39570281124497997,0.596091412083742,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3976706827309237,0.5975717863354293,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.3996385542168675,0.5990485022836153,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.40160642570281124,0.600521586916215,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.40357429718875504,0.6019910668909431,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.40554216867469883,0.6034569685409411,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4075100401606426,0.6049193178802847,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.40947791164658637,0.606378140609369,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.41144578313253016,0.6078334621201783,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4134136546184739,0.6092853075014437,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4153815261044177,0.6107337015436888,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4173493975903615,0.6121786687441683,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.41931726907630523,0.6136202333117029,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.421285140562249,0.6150584191714111,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4232530120481928,0.6164932499693423,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.42522088353413656,0.6179247490770121,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.42718875502008036,0.6193529395958456,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4291566265060241,0.620777844361525,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4311244979919679,0.6221994859482514,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4330923694779117,0.623617886672917,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4350602409638554,0.6250330685991914,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4370281124497992,0.6264450535415284,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.438995983935743,0.6278538630690861,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.44096385542168676,0.6292595185095744,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.44293172690763055,0.6306620409530195,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.44489959839357435,0.6320614512554572,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4468674698795181,0.6334577700425508,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4488353413654619,0.6348510177131387,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4508032128514057,0.63624121444271,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4527710843373494,0.6376283801868146,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4547389558232932,0.6390125346844048,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.45670682730923695,0.640393697461112,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.45867469879518075,0.641771887832461,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.46064257028112454,0.6431471249070212,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4626104417670683,0.644519427589498,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4645783132530121,0.6458888145837647,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.46654618473895587,0.6472553043958368,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4685140562248996,0.6486189153367901,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4704819277108434,0.6499796655256229,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4724497991967872,0.6513375728920658,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.47441767068273094,0.6526926551793376,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.47638554216867474,0.6540449299468504,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4783534136546185,0.6553944145728638,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.48032128514056227,0.6567411262570919,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.48228915662650607,0.6580850820232595,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4842570281124498,0.6594262987216136,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4862248995983936,0.6607647930313884,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4881927710843374,0.6621005814632245,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.49016064257028114,0.6634336803615465,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.49212851405622493,0.6647641059068948,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.4940963855421687,0.6660918741182178,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.49606425702811247,0.6674170008551225,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.49803212851405626,0.6687395018200831,98.61640439041227,0.8616404390412271
Xc,$X_c$,0.5,0.6700593925606145,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.01,0.09476070805546988,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.011967871485943776,0.10366609887181345,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.01393574297188755,0.11186477693817304,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.015903614457831325,0.11950228693859302,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.0178714859437751,0.1266801675388868,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.019839357429718874,0.13347259311112164,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.02180722891566265,0.13993570443576453,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.02377510040160643,0.14611320830116714,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.025742971887550203,0.1520399220737332,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.027710843373493978,0.15774411611313266,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.029678714859437752,0.16324911770799888,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.031646586345381526,0.1685744425960433,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.0336144578313253,0.1737366137597176,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.035582329317269075,0.17874976706228152,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.037550200803212856,0.18362610786308825,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.03951807228915663,0.18837626111873315,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.041485943775100405,0.193009543850038,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.04345381526104418,0.19753418003304227,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.04542168674698795,0.2019574721208724,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.04738955823293173,0.20628593943742157,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.0493574297188755,0.21052543094292947,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.05132530120481928,0.21468121794379869,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.05329317269076306,0.21875807094130129,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.05526104417670683,0.2227603238148257,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.057228915662650606,0.22669192780117384,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.05919678714859438,0.23055649718526525,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.061164658634538155,0.23435734820667736,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.06313253012048192,0.23809753237400935,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.0651004016064257,0.2417798651391779,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.06706827309236948,0.2454069506979084,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.06903614457831325,0.24898120353748043,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.07100401606425703,0.2525048672384334,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.0729718875502008,0.2559800309462156,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.07493975903614458,0.2594086438562757,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.07690763052208835,0.262792527997808,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.07887550200803213,0.26613338955419574,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.0808433734939759,0.2694328289198106,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.08281124497991968,0.272692349661406,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.08477911646586345,0.2759133665264971,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.08674698795180723,0.27909721261974607,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.088714859437751,0.28224514585062105,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.09068273092369478,0.2853583547407802,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.09265060240963856,0.28843796366721836,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.09461847389558233,0.2914850376067667,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.0965863453815261,0.2945005864387112,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.09855421686746987,0.29748556885481253,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.10052208835341366,0.30044089591964346,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.10248995983935742,0.3033674343187228,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1044578313253012,0.3062660093272696,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.10642570281124498,0.3091374075283964,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.10839357429718875,0.3119823793061148,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.11036144578313253,0.31480164113554276,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1123293172690763,0.31759587769012004,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.11429718875502008,0.32036574378338933,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.11626506024096385,0.3231118661609488,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.11823293172690763,0.325834845156465,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.12020080321285141,0.32853525622414426,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.12216867469879518,0.3312136513587426,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.12413654618473896,0.3338705604130399,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.12610441767068273,0.33650649232168456,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.12807228915662652,0.33912193623941606,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1300401606425703,0.34171736260087393,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.13200803212851406,0.34429322410849705,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.13397590361445783,0.34684995665438734,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.13594377510040162,0.3493879801814553,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1379116465863454,0.3519076994886636,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.13987951807228918,0.3544095049847425,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.14184738955823295,0.3568937733943488,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.14381526104417672,0.3593608684202878,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.14578313253012049,0.3618111413650912,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.14775100401606428,0.36424493171496103,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.14971887550200805,0.36666256768882644,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.15168674698795181,0.369064366755028,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1536546184738956,0.3714506361179322,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.15562248995983938,0.37382167317658704,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.15759036144578314,0.37617776595735913,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1595582329317269,0.37851919352233154,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1615261044176707,0.38084622635510373,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.16349397590361447,0.3831591267255023,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.16546184738955824,0.3854581490345951,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.167429718875502,0.3877435401412933,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1693975903614458,0.39001553967172814,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.17136546184738957,0.39227438031250006,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.17333333333333334,0.39452028808881623,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.17530120481927713,0.3967534826284568,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1772690763052209,0.3989741774124433,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.17923694779116467,0.4011825800132183,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.18120481927710844,0.4033788923210893,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.18317269076305223,0.4055633107596342,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.185140562248996,0.4077360264907213,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.18710843373493977,0.4098972256097482,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.18907630522088356,0.41204708933166295,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.19104417670682733,0.414185794168296,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.1930120481927711,0.416313512097492,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.19497991967871486,0.41843041072450177,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.19694779116465866,0.4205366534360612,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.19891566265060243,0.42263239954756004,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2008835341365462,0.4247178044436742,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.20285140562249,0.42679301971281314,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.20481927710843376,0.4288581932757124,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.20678714859437752,0.4309134695084791,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2087550200803213,0.43295898936037985,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.21072289156626509,0.4349948904666446,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.21269076305220885,0.43702130725653954,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.21465863453815262,0.4390383710569514,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.21662650602409642,0.44104621019170764,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.21859437751004018,0.4430449500768455,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.22056224899598395,0.4450347133120305,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.22253012048192772,0.4470156197683116,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2244979919678715,0.44898778667239314,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.22646586345381528,0.45095132868758797,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.22843373493975905,0.45290635799161355,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.23040160642570284,0.4548529843513772,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2323694779116466,0.45679131519489385,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.23433734939759038,0.45872145568046785,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.23630522088353415,0.460643508763267,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.23827309236947794,0.4625575752594056,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2402409638554217,0.46446375390765127,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.24220883534136547,0.46636214142886195,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.24417670682730924,0.46825283258325356,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.24614457831325304,0.470135920225595,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2481124497991968,0.47201149535842213,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.25008032128514057,0.47387964718335424,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.25204819277108437,0.4757404631505995,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2540160642570281,0.47759402900672193,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2559839357429719,0.4794404288407478,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.25795180722891564,0.4812797451286795,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.25991967871485944,0.4831120587764844,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.26188755020080323,0.48493744916162124,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.263855421686747,0.48675599417316534,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.26582329317269077,0.48856777025058984,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.26779116465863456,0.4903728524212569,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.26975903614457836,0.4921713143366712,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2717269076305221,0.4939632283075462,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2736947791164659,0.49574866533772904,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.27566265060240963,0.49752769515702966,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2776305220883534,0.49930038625299783,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2795983935742972,0.5010668059016876,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.28156626506024096,0.5028270201974492,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.28353413654618476,0.5045810940817864,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.28550200803212855,0.5063290913713129,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2874698795180723,0.5080710747848434,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2894377510040161,0.5098071059696525,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2914056224899599,0.5115372455269305,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2933734939759036,0.5132615530364667,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2953413654618474,0.5149800870805902,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.2973092369477912,0.5166929052673929,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.29927710843373495,0.5184000642532614,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.30124497991967875,0.5201016197647458,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3032128514056225,0.5217976266197832,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3051807228915663,0.5234881387483057,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3071485943775101,0.5251732092122483,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3091164658634538,0.5268528902249835,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3110843373493976,0.5285272331701983,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3130522088353414,0.5301962886202353,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.31502008032128515,0.5318601063539156,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.31698795180722894,0.5335187353738621,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.31895582329317274,0.5351722239233382,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3209236947791165,0.5368206195026214,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.32289156626506027,0.5384639688849244,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.324859437751004,0.5401023181318809,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3268273092369478,0.5417357126086095,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3287951807228916,0.5433641969983711,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.33076305220883534,0.54498781531683,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.33273092369477913,0.5466066109259363,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.33469879518072293,0.5482206265474371,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.33666666666666667,0.5498299042760325,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.33863453815261046,0.551434485592185,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.34060240963855426,0.5530344113745946,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.342570281124498,0.5546297219123502,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3445381526104418,0.5562204569167675,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3465060240963856,0.5578066555329222,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.34847389558232933,0.5593883563508903,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3504417670682731,0.560965597416702,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.35240963855421686,0.5625384162430188,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.35437751004016066,0.5641068498195448,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.35634538152610445,0.5656709346231757,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3583132530120482,0.5672307066278974,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.360281124497992,0.5687862013144397,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3622489959839358,0.570337453679694,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3642168674698795,0.5718844982458989,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3661847389558233,0.5734273690696061,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3681526104417671,0.574966099750426,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.37012048192771085,0.5765007234395664,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.37208835341365465,0.5780312728481652,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.37405622489959844,0.5795577802554259,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3760240963855422,0.5810802775165608,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.377991967871486,0.5825987960705462,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3799598393574297,0.5841133669476983,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3819277108433735,0.5856240207770709,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3838955823293173,0.5871307877936821,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.38586345381526105,0.5886336978455755,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.38783132530120484,0.5901327804007188,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.38979919678714864,0.5916280645537444,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3917670682730924,0.593119579032539,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3937349397590362,0.5946073522046821,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.39570281124497997,0.596091412083742,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3976706827309237,0.5975717863354293,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.3996385542168675,0.5990485022836153,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.40160642570281124,0.600521586916215,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.40357429718875504,0.6019910668909431,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.40554216867469883,0.6034569685409411,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4075100401606426,0.6049193178802847,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.40947791164658637,0.606378140609369,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.41144578313253016,0.6078334621201783,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4134136546184739,0.6092853075014437,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4153815261044177,0.6107337015436888,98.61640439041227,0.8616404390412271
epsilon,$\epsilon$,0.4173493975903615,0.6121786687441683,98.61640439041227,0.8616404390412271
