candidate_id,label,curve,age,value,hmd_reference,ratio_to_hmd,top_0_01pct_lifespan,top_0_01pct_censored
profile_tau_sd_0.000,profile $\sigma_v=0.000$,hazard,99.0,0.3556954384754678,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,hazard,100.0,0.4171177482009806,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,90.0,1.0,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,91.0,0.8396796067202364,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,92.0,0.6926648373923027,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,93.0,0.5598475699526749,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,94.0,0.4441466776480024,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,95.0,0.3435778387535896,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,96.0,0.2596346287611429,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,97.0,0.1918092320034821,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,98.0,0.1372595876878171,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,99.0,0.095456543354229,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,100.0,0.064215211426279,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,101.0,0.041990808109688,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,102.0,0.0262399877100072,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,103.0,0.0156569385116308,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,104.0,0.0091065431408611,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,105.0,0.0051720385598517,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,106.0,0.0027097726778103,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,107.0,0.0013442179425355,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,108.0,0.0006699752919938,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,109.0,0.0002816456641503,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,conditional_survival_from90,110.0,0.0001450901906228,,,,
profile_tau_sd_0.000,profile $\sigma_v=0.000$,tail_metric,100.0,0.064215211426279,0.0697777216468805,0.920282432711814,108.62637362637356,False
profile_tau_sd_0.000,profile $\sigma_v=0.000$,tail_metric,105.0,0.0051720385598517,0.0052412225309421,0.9868000317326876,108.62637362637356,False
profile_tau_sd_0.000,profile $\sigma_v=0.000$,tail_metric,110.0,0.0001450901906228,0.0001578681485223,0.9190593034811564,108.62637362637356,False
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,65.0,0.0080828201556241,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,66.0,0.0098063465449045,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,67.0,0.0113200580595165,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,68.0,0.0126821237972112,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,69.0,0.0139929389477309,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,70.0,0.0159272658691917,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,71.0,0.0186322327099196,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,72.0,0.0217348797726123,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,73.0,0.0232638059537794,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,74.0,0.0258581598733824,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,75.0,0.0299705048096686,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,76.0,0.0336783820587038,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,77.0,0.0389808889182116,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,78.0,0.0416571330511383,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,79.0,0.0480546324187049,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,80.0,0.053735531833898,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,81.0,0.0595352953309956,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,82.0,0.0650931395303514,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,83.0,0.0722573829641297,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,84.0,0.0837007298670804,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,85.0,0.0909400118150409,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,86.0,0.1016801361646784,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,87.0,0.1103198948290972,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,88.0,0.1222825668877025,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,89.0,0.1315043169548137,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,90.0,0.1531358990383646,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,91.0,0.1637344836030062,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,92.0,0.1808668654582816,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,93.0,0.1929364278506559,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,94.0,0.2088161312935549,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,95.0,0.2299039329994252,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,96.0,0.2406532015470562,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,97.0,0.2722834991470026,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,98.0,0.2909415439535921,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,99.0,0.3059931196813326,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,hazard,100.0,0.3143000250438266,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,90.0,1.0,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,91.0,0.8553008185343364,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,92.0,0.720027680300716,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,93.0,0.5969363312136337,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,94.0,0.4861373286871921,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,95.0,0.3897844949368801,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,96.0,0.3068705290786471,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,97.0,0.2358189642817655,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,98.0,0.1781857937817596,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,99.0,0.1315387544683623,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,100.0,0.0950179553429942,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,101.0,0.0671247292367033,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,102.0,0.0466224709991524,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,103.0,0.0317873039141417,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,104.0,0.0207929832894517,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,105.0,0.0129966382356675,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,106.0,0.0079969862867858,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,107.0,0.0048153895920429,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,108.0,0.0027352723192898,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,109.0,0.0015559932355243,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,conditional_survival_from90,110.0,0.0008598909985793,,,,
profile_tau_sd_0.025,profile $\sigma_v=0.025$,tail_metric,100.0,0.0950179553429942,0.0697777216468805,1.3617233853499158,111.08163265306112,False
profile_tau_sd_0.025,profile $\sigma_v=0.025$,tail_metric,105.0,0.0129966382356675,0.0052412225309421,2.4796959409642234,111.08163265306112,False
profile_tau_sd_0.025,profile $\sigma_v=0.025$,tail_metric,110.0,0.0008598909985793,0.0001578681485223,5.446893541400784,111.08163265306112,False
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,65.0,0.0101035670174182,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,66.0,0.0113573837880513,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,67.0,0.0128328735816884,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,68.0,0.0145910765952344,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,69.0,0.0164829042992238,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,70.0,0.0183199002985898,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,71.0,0.0212016999518251,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,72.0,0.0239653435520419,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,73.0,0.026992698080978,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,74.0,0.0303336573558475,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,75.0,0.0346344174371328,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,76.0,0.0377425073265678,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,77.0,0.0432943918192685,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,78.0,0.0481899477090997,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,79.0,0.0542192460160778,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,80.0,0.0597732324809649,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,81.0,0.0660984333605189,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,82.0,0.0737133003688519,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,83.0,0.0786420186564329,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,84.0,0.0887089213405895,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,85.0,0.0952106174264281,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,86.0,0.1043882476163738,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,87.0,0.1135316473231225,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,88.0,0.1224207820706891,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,89.0,0.1326276271655845,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,90.0,0.1436410516340877,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,91.0,0.152189123074016,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,92.0,0.1656779914914015,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,93.0,0.171504145394559,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,94.0,0.1843970421418032,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,95.0,0.2013408952386855,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,96.0,0.2181184580360435,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,97.0,0.2273448407158268,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,98.0,0.2248842359573183,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,99.0,0.2502695210226398,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,hazard,100.0,0.2529920212765957,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,90.0,1.0,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,91.0,0.8622834554121616,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,92.0,0.7339262876409719,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,93.0,0.6181123840698307,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,94.0,0.5146315723574182,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,95.0,0.4241546152951805,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,96.0,0.3439313854381869,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,97.0,0.2754554479353919,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,98.0,0.2171169720873242,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,99.0,0.1698505540500657,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,100.0,0.1311072952161197,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,101.0,0.0996842943128257,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,102.0,0.0749510343162245,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,103.0,0.0550696251777519,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,104.0,0.0399595753624357,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,105.0,0.0286102689311619,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,106.0,0.0201720730147659,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,107.0,0.0140368293490023,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,108.0,0.009372792072478,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,109.0,0.0064572098056576,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,conditional_survival_from90,110.0,0.0041989750744547,,,,
profile_tau_sd_0.050,profile $\sigma_v=0.050$,tail_metric,100.0,0.1311072952161197,0.0697777216468805,1.8789277167805172,114.96666666666736,False
profile_tau_sd_0.050,profile $\sigma_v=0.050$,tail_metric,105.0,0.0286102689311619,0.0052412225309421,5.458701431251568,114.96666666666736,False
profile_tau_sd_0.050,profile $\sigma_v=0.050$,tail_metric,110.0,0.0041989750744547,0.0001578681485223,26.597987711626317,114.96666666666736,False
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,65.0,0.0133863581854791,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,66.0,0.0158330815205643,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,67.0,0.0183388288460343,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,68.0,0.0207911910080737,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,69.0,0.0235391642578454,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,70.0,0.0264504784171955,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,71.0,0.0296512662693809,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,72.0,0.0321807225620595,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,73.0,0.0381948612266862,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,74.0,0.0418413563163896,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,75.0,0.0470583409151177,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,76.0,0.0502601412019384,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,77.0,0.0548320322892535,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,78.0,0.0621197125521752,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,79.0,0.0691447833714511,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,80.0,0.0735736594855565,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,81.0,0.0813136328186595,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,82.0,0.0864259351990949,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,83.0,0.0930828460162622,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,84.0,0.1021682052545247,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,85.0,0.1103799485765157,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,86.0,0.1161415468560842,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,87.0,0.1254011180055663,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,88.0,0.1340674910995327,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,89.0,0.1360116963881224,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,90.0,0.1530442035029191,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,91.0,0.1636690772426345,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,92.0,0.167076973576235,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,93.0,0.1807652493212758,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,94.0,0.1917516359762593,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,95.0,0.1999745255381479,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,96.0,0.1972386587771203,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,97.0,0.2019858397295516,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,98.0,0.2230542079730014,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,99.0,0.23359989381823,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,hazard,100.0,0.2394431165345745,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,90.0,1.0,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,91.0,0.8566286125681374,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,92.0,0.7249275520143267,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,93.0,0.6083029324040636,,,,
profile_tau_sd_0.075,profile $\sigma_v=0.075$,conditional_survival_from90,94.0,0.5068939022693312,,,,
