candidate_id,source,tau_sd,tau_cv,search_score,eval_score_mean,eval_score_sd,eval_score_min,eval_score_max,history_start,history_end,history_steps,eta_log2,tau_log2,kappa_log2,epsilon_log2,SWE_Xc_log2,SWE_xc_std_log2,USA_Xc_log2,USA_xc_std_log2,eta,beta,kappa,epsilon,tau,tau_factor_vs_karin,eta_factor,beta_factor,kappa_factor,epsilon_factor,SWE_Xc,SWE_xc_std_frac,USA_Xc,USA_xc_std_frac,wide_best_eval_score,score_ratio_to_wide_best
stress_random_18,cv010_stress_refit,0.09975134511959267,0.1,0.07039539120602933,0.07704532178558586,0.004811158161356965,0.07236276519872484,0.08197551697836349,0.17142303953700255,0.07039539120602933,5,0.14627523085968552,-0.32736976538863605,0.03177141779667403,-1.5,0.3425097957289221,0.1926111115344853,0.4290229624675965,1.3939299269949923,0.5976225715367414,48.291337786143416,0.5111332743657568,18.32467223444938,80.8057461115732,0.7969881808264754,1.1067084658087802,0.8820335668701994,1.0222665487315137,0.3535533905932738,26.627170369883796,0.22856604721309126,28.272751450795035,0.5255871219971526,0.0273832041417139,2.8135977582046263
wide_profile_tau_sd_0.075,cv010_stress_refit,0.09975134511959267,0.1,0.14860253426152104,0.13713255659639048,0.004749932151675121,0.13246133887107392,0.14195747242435724,0.29263486349760104,0.14860253426152104,9,0.3699999999999998,-0.1650000000000001,0.0,-0.0600000000000002,0.0656250000000001,-1.25,0.0824999999999999,-0.7425,0.6978705285442458,63.10957748723781,0.5,49.718659304628446,90.43164155231494,0.8919285194200927,1.292352830637492,1.1526863467988642,1.0,0.9592641193252642,21.97730261446394,0.08408964152537146,22.235877324957798,0.11954054290244348,0.0273832041417139,5.007907616899044
wide_profile_tau_sd_0.000,cv010_stress_refit,0.09975134511959267,0.1,0.1486019241946336,0.17209468530162841,0.015479766044395327,0.15443446975043684,0.18331450996491258,0.4398387638435925,0.1486019241946336,7,0.1199999999999998,-0.1650000000000001,0.3125,-0.3100000000000002,0.0500000000000001,-0.7499999999999999,-0.009999999999999898,0.1275000000000001,0.5868368257640714,53.0686174771948,0.620928906036742,41.8082423804828,90.43164155231494,0.8919285194200927,1.086734862526058,0.9692898169350648,1.241857812073484,0.8066417592221262,21.74056340066893,0.11892071150027213,20.854942404177756,0.2184798153634996,0.0273832041417139,6.2846803613997055
joint2019_tail90_sweden_emphasis,cv010_stress_refit,0.09975134511959267,0.1,0.17588111354299227,0.19114539233704284,0.010356474491689393,0.18062058750004084,0.20132490023074748,0.3732311020439278,0.17588111354299227,6,0.11999999999999987,-0.10250000000000015,0.265625,-0.06000000000000024,0.05000000000000011,-0.75,0.019999999999999938,0.06999999999999995,0.5868368257640714,55.41816590110378,0.6010783657263515,49.718659304628446,94.43539237495601,0.9314175686297032,1.086734862526058,1.0122039433991556,1.202156731452703,0.9592641193252642,21.74056340066893,0.11892071150027211,21.293149075590613,0.20994333672461343,0.0273832041417139,6.980388100231982
wide_profile_tau_sd_0.100,cv010_stress_refit,0.09975134511959267,0.1,0.1941012145623662,0.22461714515410433,0.01434646827961004,0.2096917831676794,0.2383044810998819,0.2956835861945993,0.1941012145623662,5,0.0999999999999999,-0.0200000000000001,0.0,0.0300000000000001,-0.1999999999999999,-1.89,-0.015625,-0.9249999999999998,0.5787576697695983,57.871737720735574,0.5,52.91905847540383,99.99303809446558,0.9862327044933591,1.0717734625362931,1.0570180405613803,1.0,1.0210121257071934,18.28156182921861,0.053961411825221364,20.773788277073486,0.10533610359548361,0.0273832041417139,8.202734201288603
de_best,cv010_stress_refit,0.09975134511959267,0.1,0.20455160599026728,0.22560019474568316,0.018655939265999972,0.20712490619061275,0.24443168363848303,5.656207567823602,0.20455160599026728,9,0.3074999999999998,-0.040000000000000036,0.25,-0.18500000000000028,-0.2624999999999999,0.24999999999999978,-0.23000000000000007,-0.27374999999999994,0.6682831076368173,65.9036771899938,0.5946035575013605,45.59221160505983,98.61640439041228,0.9726549474122855,1.2375613104385506,1.2037201313240877,1.189207115002721,0.8796490759224355,17.506483583953557,0.23784142300054417,17.905332727127092,0.16543333861801296,0.0273832041417139,8.238633929694794
