year,condition,from_t,ref_year,old_fig4_ref_year,sr_baseline_median,sr_baseline_steepness,ref_median,ref_steepness,old_fig4_ref_median,old_fig4_ref_steepness,age_at_survival_75,median_lifespan,age_at_survival_25,iqr,steepness_iqr_absolute,x_relative_to_sr,y_relative_to_sr,x_relative_to_ref_year,y_relative_to_ref_year,x_relative_to_old_fig4_ref,y_relative_to_old_fig4_ref,ggm_a,ggm_b,ggm_c,ggm_m,country_key,country_name,hmd_country_code
1964,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.13138173302107,77.75431034482759,84.35613540197461,15.22475366895354,5.107098087464292,0.9189074413469972,0.7824511481366728,0.905132942318022,0.8015438045552346,0.9122488601108084,0.7932812911973303,,,,,sweden,Sweden,swe
1964,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.59466781024962,77.601770582609,84.09458003158718,14.499912221337569,5.35187864574883,0.917104712701057,0.8199536251972548,0.9090100854617488,0.8297828148518939,0.9163730629540274,0.8238403873210538,1.3422868234881376e-05,0.1121206087214456,11.322325599251904,0.000610257872694,sweden,Sweden,swe
1965,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.2675,77.81303479749002,84.32500732493408,15.05750732493408,5.1677235227797365,0.9196014522166356,0.7917394838326898,0.90581654990696,0.8110587857134848,0.9129378420433129,0.8026981895577677,,,,,sweden,Sweden,swe
1965,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.56467070400342,77.62636214788893,84.13383828810281,14.56916758409939,5.328126106024711,0.917395338033979,0.8163145327694205,0.9092981456527588,0.8261000988232305,0.9166634564312536,0.8201840447876295,1.4472991897193333e-05,0.1108951946140431,11.4268352296766,0.0005812421512692,sweden,Sweden,swe
1966,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.45172564438619,77.97679141282273,84.52578507634688,15.074059431960691,5.172912563121044,0.9215367426427444,0.7925344892356112,0.9077228301685016,0.8118731901102539,0.9148591089802884,0.8035041988709885,,,,,sweden,Sweden,swe
1966,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.77221729187647,77.79507781735333,84.28232724952137,14.5101099576449,5.361439578641212,0.9193892350083734,0.8214184419661484,0.9112744439249136,0.8312651911038953,0.9186557627102818,0.8253121476464617,1.3540724664136252e-05,0.1116242892084206,11.42136306695014,0.0005821310106895,sweden,Sweden,swe
1967,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.36745196706312,77.95165784341043,84.58032948465221,15.212877517589092,5.1240574147318885,0.9212397118561788,0.7850494622604465,0.9074302518981496,0.8042055203609546,0.9145642305363127,0.7959155693729736,,,,,sweden,Sweden,swe
1967,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.68227604993045,77.82756228780876,84.39117235447715,14.708896304546698,5.291189813048809,0.9197731394054072,0.8106555764791847,0.9116549598724646,0.8203733058250215,0.9190393608352498,0.8144982637889063,1.546936684029209e-05,0.1095689273797731,11.433573199049722,0.0006133876123974,sweden,Sweden,swe
1968,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,85.90374596874224,6.3715770222915635,85.23366127898805,6.437940922262204,69.40897939156035,77.89356366675955,84.40975681218869,15.00077742062834,5.192635120340104,0.9205531496452009,0.795556153843566,0.9067539813118586,0.8149685866110039,0.9138826432880456,0.8065676872529429,,,,,sweden,Sweden,swe
1968,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,85.36953750429483,6.449734255708917,84.68360072965406,6.496256711997274,69.76901222154441,77.78535167619364,84.26807589085838,14.49906366931397,5.364853445041399,0.9192742905963196,0.8219414755242798,0.9111605140449586,0.8317944945239805,0.9185409099988254,0.825837660499715,1.3460951177959431e-05,0.1117281166078745,11.423148858440696,0.0006607000042108,sweden,Sweden,swe
