country_key,country_name,hmd_country_code,year,condition,from_t,ref_year,old_fig4_ref_year,sr_baseline_median,sr_baseline_steepness,ref_median,ref_steepness,old_fig4_ref_median,old_fig4_ref_steepness,age_at_survival_75,median_lifespan,age_at_survival_25,iqr,steepness_iqr_absolute,x_relative_to_sr,y_relative_to_sr,x_relative_to_ref_year,y_relative_to_ref_year,x_relative_to_old_fig4_ref,y_relative_to_old_fig4_ref,ggm_a,ggm_b,ggm_c,ggm_m
denmark,Denmark,dan,1840,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,48.16066838046272,64.19810633648945,74.8022813688213,26.641612988358577,2.40969292529479,0.7586990016549002,0.3691855851920543,0.7610734810345898,0.4247702440418952,0.7598026067122691,0.4193249725981925,,,,
denmark,Denmark,dan,1840,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,60.41455853823149,70.17528807761114,78.10802795884484,17.693469420613354,3.96616889595746,0.8293378737102486,0.6076510286660071,0.8405162772504293,0.6845228423192197,0.8386627290753054,0.6779307851755009,0.0001163407192583,0.0901239341405795,9.20421534058201,0.0069588046802796
denmark,Denmark,dan,1841,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,48.86691086691087,64.54893617021277,75.25896168108775,26.392050814176883,2.4457718964203927,0.7628451402216908,0.3747131924354143,0.7652325956571162,0.431130088986839,0.763954776260359,0.4256032885694126,,,,
denmark,Denmark,dan,1841,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,59.88411577313581,69.80124961111586,77.89331508537616,18.009199312240348,3.875866350353173,0.8249174534314467,0.5938159056122376,0.8360362754147493,0.6689374860705959,0.8341926067618332,0.6624955182338286,0.0001310464829289,0.0887564748040351,8.937992969123995,0.0062364349068322
denmark,Denmark,dan,1842,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,48.48764629388816,63.95757575757575,74.60184049079754,26.11419419690938,2.44914988665992,0.7558563896137789,0.3752307294586017,0.7582219725488161,0.4317255464923797,0.7569558598020918,0.4261911127065704,,,,
denmark,Denmark,dan,1842,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,59.57146281945926,69.4401969074952,77.48117506926157,17.909712249802304,3.877236883482688,0.8206505000676511,0.5940258830206178,0.8317118090299044,0.6691740269890285,0.8298776769047069,0.6627297812279105,0.0001328723115059,0.0890357949524023,8.998709341321673,0.0064494770443694
denmark,Denmark,dan,1843,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,47.986982248520704,63.81818181818181,74.32893157262905,26.34194932410834,2.4226825825594824,0.7542090194857474,0.3711757118876054,0.7565694466918443,0.4270600046285762,0.7553060934062377,0.4215853799801458,,,,
denmark,Denmark,dan,1843,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,59.616768899449184,69.56744579496775,77.72187442573558,18.10510552628639,3.8424214481359606,0.8221543388784268,0.5886918602755308,0.8332359176458092,0.6631652156183343,0.8313984244807126,0.656778835607594,0.0001348280348577,0.0887225999886073,8.751700737805393,0.0067855816026947
denmark,Denmark,dan,1844,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,49.133164414414416,64.27913907284768,74.6906196213425,25.55745520692809,2.5150837026772117,0.7596566538300924,0.3853323545224307,0.7620341303474321,0.4433480743366079,0.7607616518901955,0.4376646474895813,,,,
denmark,Denmark,dan,1844,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,59.31859796901465,69.2560968320465,77.34305641370108,18.02445844468643,3.842339954045223,0.8184747887979849,0.5886793746831704,0.8295067719820117,0.6631511505172034,0.8276775025138583,0.6567649059554863,0.0001417671779665,0.0881704899127636,9.013990388403194,0.006033749365359
denmark,Denmark,dan,1845,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,49.45325693606755,65.13558743169399,75.74243746364165,26.289180527574104,2.4776575809723247,0.7697782376571896,0.3795983522775606,0.7721873914168016,0.4367507595155995,0.7708979585929994,0.4311519058478477,,,,
denmark,Denmark,dan,1845,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,60.77586758735744,70.59820363937294,78.5549304656949,17.779062878337456,3.970861913390942,0.83433592790224,0.6083700391130683,0.8455816987584988,0.6853328122718092,0.843716980064675,0.6787329549965505,0.0001170814875282,0.0893029465589813,9.360682620511907,0.0063187693650201
denmark,Denmark,dan,1846,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,48.28125,64.51398337112623,74.91587602783048,26.63462602783048,2.422184689348206,0.7624320648946242,0.3710994303852453,0.7648182275395699,0.4269722381672813,0.7635411000731107,0.4214987386263935,,,,
denmark,Denmark,dan,1846,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,61.06751570218469,70.57298377247214,78.31365576161446,17.246140059429763,4.092103133181072,0.8340378772441845,0.6269452319136788,0.8452796307624719,0.7062578879693115,0.8434155782039723,0.6994565190917997,9.419158756587277e-05,0.0931120953734307,9.28617587737724,0.0072535242920396
denmark,Denmark,dan,1847,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,48.677570093457945,64.12719606465214,74.19565217391305,25.518082080455105,2.513010024125938,0.7578609776769334,0.3850146492159098,0.7602328343160487,0.4429825352527509,0.7589633637429786,0.4373037943731687,,,,
denmark,Denmark,dan,1847,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,60.12736806619947,69.50124585424648,77.16113992950176,17.033771863302285,4.080202929333614,0.8213719820177494,0.6251220188083031,0.8324430156249766,0.7042040265288311,0.8306072710067356,0.6974224366435514,9.551425814492803e-05,0.0946489083234274,9.163301619624514,0.0068143782956543
denmark,Denmark,dan,1848,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,49.182973316391355,64.69202087994034,74.86888217522659,25.685908858835234,2.5185801769941305,0.7645361282058751,0.3858680443205998,0.7669288758798444,0.4439644177027246,0.7656482239589851,0.4382730897445018,,,,
denmark,Denmark,dan,1848,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,61.30927347217108,70.39890705539688,77.97747658220425,16.66820311003317,4.223545069055544,0.8319806229263683,0.6470832617452835,0.8431946473131662,0.7289435097632905,0.8413351926635617,0.7219236749618367,6.545952974720458e-05,0.0999830676339453,8.991722188720614,0.0070183514215115
denmark,Denmark,dan,1849,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,46.06148097826086,62.64708056171471,73.76424952501583,27.702768546754967,2.261401435599585,0.7403688393804134,0.3464660594684901,0.7426859513558332,0.3986300617780234,0.7414457813477501,0.3935198900500168,,,,
denmark,Denmark,dan,1849,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,62.09680932155275,70.83473603890353,78.0644758177088,15.967666496156047,4.436135740682949,0.8371312890993801,0.6796539725969717,0.8484147378146789,0.7656346277187736,0.8465437715626403,0.7582614519748758,4.958135373386154e-05,0.1036533147296833,9.444633271759406,0.0092394646602611
denmark,Denmark,dan,1850,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,49.57081280788178,65.3283261802575,75.73654306220095,26.165730254319172,2.496713278983443,0.7720560415436297,0.3825178483459724,0.7744723240833608,0.4401098155221158,0.7731790757774447,0.434467900994978,,,,
denmark,Denmark,dan,1850,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,62.471985279476286,71.46340921574965,79.00092397922973,16.52893869975344,4.323532836189638,0.8445610053146894,0.6624022436512171,0.8559445970099201,0.7462004426754375,0.8540570255389844,0.7390144210342622,5.28542518177752e-05,0.1018545105818434,9.099114228770553,0.0072875466161744
denmark,Denmark,dan,1851,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,50.870393120393125,65.92547033285095,76.35409356725145,25.48370044685833,2.586966146079399,0.7791131449111662,0.3963453602269748,0.7815515138730357,0.4560192004812554,0.7802464444213949,0.4501733382416306,,,,
denmark,Denmark,dan,1851,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,61.54122917398311,71.21864667071833,79.04290011371248,17.501670939729365,4.069248411535933,0.8416683795169059,0.6234436929016365,0.8530129823518864,0.7023133814615602,0.851131875822971,0.6955499987704769,0.0001011155028922,0.0907806807275662,9.565958929988549,0.0060530522157948
denmark,Denmark,dan,1852,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,50.500621890547265,65.73591806876371,76.04104254044339,25.54042064989612,2.5737993500522505,0.7768729991852061,0.3943280943565559,0.7793043572246648,0.4536982146398675,0.7780030401750638,0.4478821058919258,,,,
denmark,Denmark,dan,1852,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,60.96635539790179,70.64055814674713,78.46779925523788,17.501443857336085,4.036270305614625,0.8348364772843658,0.6183911647536384,0.846088994899892,0.696621675588276,0.8442231574914607,0.689913104874299,0.0001068421971553,0.0907515562382339,9.49642862545098,0.0059072358655849
denmark,Denmark,dan,1853,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,44.425294117647056,60.00587741393787,71.78500660501982,27.35971248737276,2.1932203213623747,0.7091548627424905,0.3360201290785706,0.7113742851944982,0.3866113899258639,0.7101864007981269,0.3816552895612492,,,,
denmark,Denmark,dan,1853,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,55.471577649568474,66.12505092159836,74.8309920669227,19.35941441735423,3.4156534643073875,0.7814718062809999,0.5233073516532505,0.7920050370459257,0.5895091407096396,0.7902584682633345,0.5838320796942086,0.0002876086019854,0.0802936951655818,8.57093173254587,0.0072089147482841
denmark,Denmark,dan,1854,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,51.03770783847982,66.39263592567102,76.66089402013026,25.62318618165044,2.591115541017957,0.7846341499548718,0.3969810830539392,0.7870897978542419,0.4567506378698852,0.7857754803298765,0.4508953990903991,,,,
denmark,Denmark,dan,1854,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,62.37543287039962,71.70281196116817,79.29429078744178,16.91885791704216,4.238040907533291,0.8473902885180046,0.6493041482968767,0.858812015297112,0.7314453529315684,0.8569181204531765,0.7244014250069779,7.440041121466527e-05,0.0952434332787471,9.503178166487311,0.0062504390509039
denmark,Denmark,dan,1855,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,49.60779537149817,64.74757281553397,74.55167322834646,24.94387785684829,2.5957300299142405,0.7651926459831125,0.3976880622568301,0.7675874483426963,0.4575640600092905,0.7663056967082702,0.4516983937000762,,,,
denmark,Denmark,dan,1855,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,61.20436791629762,70.01909572487997,77.15824244595717,15.95387452965955,4.388845831444191,0.8274919784207188,0.6724087536594366,0.8386455016761646,0.7574728413868482,0.8367960790281073,0.7501782648635589,6.324892431497791e-05,0.1005329779687217,9.902853682184418,0.0068183270183635
denmark,Denmark,dan,1856,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,51.18690476190475,66.37701863354037,76.26358974358973,25.076684981684977,2.646961457705416,0.7844495833901515,0.4055371555793727,0.786904653656625,0.4665949144625856,0.7855906452942688,0.4606134786178247,,,,
denmark,Denmark,dan,1856,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,61.971860982709195,71.28728576774854,78.84859993221272,16.876738949503526,4.22399647118116,0.8424795625464857,0.6471524204153171,0.8538350990811524,0.7290214174556157,0.8519521795796575,0.7220008323914562,7.797343070788866e-05,0.0950627413439718,9.581196696144088,0.0060718908318084
denmark,Denmark,dan,1857,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,48.85259740259741,65.08350730688935,75.2917871602082,26.4391897576108,2.461630174886671,0.7691627500524891,0.3771428164569046,0.7715699775374881,0.433925517708688,0.7702815756988207,0.4283628817580397,,,,
denmark,Denmark,dan,1857,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,61.950658187427294,71.07334903431425,78.4590380730243,16.50837988559701,4.305289163858125,0.8399512389659869,0.6596071568685569,0.8512726969638367,0.7430517592062499,0.8493954281985584,0.7358960598568568,7.05647533979325e-05,0.0969883539129872,9.798416885760298,0.0073261221632487
denmark,Denmark,dan,1858,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,49.27647867950482,65.07289293849658,75.53506493506494,26.25858625556012,2.478156756238837,0.769037308491011,0.3796748302017585,0.7714441433850082,0.436838751972045,0.770155951669801,0.4312387702996435,,,,
denmark,Denmark,dan,1858,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,61.75384345247208,71.13933803212626,78.73073859287578,16.9768951404037,4.190362103540366,0.8407311028843675,0.6419993473537309,0.8520630724407295,0.7232164470821772,0.8501840607002555,0.7162517647491664,8.422421645447911e-05,0.0939429852662185,9.689995112866498,0.0070217900251694
denmark,Denmark,dan,1859,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,50.60989643268124,66.15425531914894,76.2369640787949,25.62706764611366,2.5814211845334256,0.7818169464810772,0.3954958246485081,0.7842637774562887,0.4550417586485796,0.782954178946378,0.4492084265618409,,,,
denmark,Denmark,dan,1859,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,61.318394157488065,70.99384970936929,78.82214427226367,17.503750114775606,4.055922259164371,0.8390117087849589,0.6214020122750263,0.8503205031292669,0.7000134149352081,0.8484453341890511,0.6932721812650676,0.0001030782317821,0.0908158734195525,9.514546223277538,0.0060090389059835
denmark,Denmark,dan,1860,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,50.41371951219513,65.59343112244898,75.67596876807403,25.2622492558789,2.5965000367963835,0.7751890756228628,0.3978060339030933,0.7776151635331041,0.4576997934912659,0.7763166671742006,0.4518323871692712,,,,
denmark,Denmark,dan,1860,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,61.74543103730168,70.86461424784322,78.28272239109519,16.537291353793513,4.285140337180278,0.8374843924631299,0.6565201841302838,0.8487726005557784,0.7395742643065809,0.846900845127077,0.7324520537521241,7.057291359554412e-05,0.0974253743670228,9.591737210137936,0.0064618496836148
denmark,Denmark,dan,1861,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,51.50779376498801,66.5217654171705,76.37368697478992,24.86589320980191,2.675221229975693,0.7861602139133842,0.4098667946190524,0.7886206378931152,0.471576424860781,0.7873037641040191,0.4655311293726051,,,,
denmark,Denmark,dan,1861,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,62.68869843331904,71.6664034091506,78.92091536052897,16.232216927209926,4.415071812465544,0.8469600089717101,0.676426798468785,0.8583759361381916,0.7619991950400284,0.8564830029576421,0.7546610290554533,6.014404328975152e-05,0.0986140313148867,10.02831832091716,0.0062530226762245
denmark,Denmark,dan,1862,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,52.02181913774974,66.56473214285714,76.4375,24.415680862250262,2.726310706566232,0.7866679985466561,0.4176941398024337,0.7891300117259754,0.4805822567705383,0.7878122873618156,0.4744215125191478,,,,
denmark,Denmark,dan,1862,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,62.61999927434343,71.60941133943017,78.92611788740074,16.306118613057308,4.391566935008563,0.8462864715596795,0.6728256500204773,0.8576933203116454,0.7579424778534213,0.855801892469367,0.7506433786608606,5.916686770158175e-05,0.0991286331701865,9.72647963425949,0.0060583673577711
denmark,Denmark,dan,1863,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,51.58373493975903,66.80363636363637,76.57855153203343,24.994816592274397,2.6726996022161087,0.7894913901408926,0.4094804596589891,0.791962239611161,0.4711319232284038,0.7906397858670083,0.4650923259549203,,,,
denmark,Denmark,dan,1863,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,62.81738402155357,71.96626213611987,79.37336767128674,16.55598364973317,4.346843030210393,0.850503766408988,0.6659735649304379,0.8619674588493562,0.7502235593617601,0.8600666054648233,0.7429987945064033,6.532483621506883e-05,0.0968370392092758,9.849186980020292,0.0061493339326799
denmark,Denmark,dan,1864,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,46.29962406015038,63.71305970149254,74.71002664890074,28.41040258875036,2.242596158307202,0.7529666768445802,0.3435849299980045,0.7553232159251129,0.3953151488524339,0.7540619436510256,0.3902474720989348,,,,
denmark,Denmark,dan,1864,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,63.70791725932016,72.08511410517968,79.0162997453262,15.308382486006032,4.708865497127172,0.8519083696818286,0.7214385060847103,0.8633909943604261,0.8127051768969773,0.8614870017247922,0.8048787047387224,3.205170723301358e-05,0.1085514057669067,9.892468633140584,0.0094860207665858
denmark,Denmark,dan,1865,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,48.96909667194928,65.29179810725552,75.78417508417508,26.815078412225795,2.434891187097444,0.7716243494875785,0.3730461746189404,0.7740392809725657,0.4292120846195845,0.7727467557812814,0.4237098717399067,,,,
denmark,Denmark,dan,1865,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,62.627199772448,71.71563768440959,79.0836322066789,16.456432434230898,4.357909162330618,0.8475418640702141,0.6676689911068325,0.8589656338920225,0.7521334679942787,0.8570714002807437,0.744890310433717,6.391373903977963e-05,0.0976167153704498,9.812791112311515,0.007508355678555
denmark,Denmark,dan,1866,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,50.76083815028902,66.96364985163206,76.93997634535778,26.17913819506876,2.557901232373099,0.7913824439510678,0.3918923666265956,0.793859211800388,0.4508957632339259,0.7925335904077684,0.4451155800453359,,,,
denmark,Denmark,dan,1866,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,63.73905984302829,72.73634997351265,80.07683053053272,16.337770687504424,4.452036410888262,0.8596047338168754,0.6820900913957918,0.8711910955450168,0.7683789314156774,0.86926990173945,0.7609793276175625,5.214371750668027e-05,0.0994146254908626,9.747753560370692,0.0069177035604086
denmark,Denmark,dan,1867,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,51.61836734693878,67.07380796864794,76.82305555555556,25.204688208616773,2.6611639633660413,0.7926843024975812,0.4077131010322026,0.7951651447377563,0.4690984707174691,0.7938373426402795,0.4630849409499967,,,,
denmark,Denmark,dan,1867,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,64.11207090744642,72.52626712492842,79.34912397540418,15.23705306795776,4.759861818519558,0.8571219557945731,0.7292515790942461,0.8686748528812049,0.8215066545402822,0.8667592080187387,0.8135954228386096,3.4659982198383994e-05,0.106124733590115,10.397887531032104,0.0068068133436931
denmark,Denmark,dan,1868,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,51.27318295739349,66.97434252726106,77.0719631548647,25.798780197471217,2.5960274871377775,0.7915088109545152,0.3977336352499648,0.7939859742911675,0.4576164944817942,0.7926601412249071,0.451750155997587,,,,
denmark,Denmark,dan,1868,extrinsic_removed,20,2019,2020,84.61604166666667,6.52705041027331,83.49069491809809,5.794063617394788,83.67521966188383,5.850403879993013,63.60785526732821,72.67653988027446,80.02414068112881,16.4162854138006,4.427100165983823,0.8588978927491522,0.6782696452008015,0.8704747271725072,0.7640751738888226,0.8685551131379994,0.7567170159180721,5.700010430018223e-05,0.0979366989215298,9.930108716493416,0.0066354546030052
denmark,Denmark,dan,1869,with_extrinsic,20,2019,2020,84.61604166666667,6.52705041027331,84.35204738604172,5.672932506677942,84.4931377825619,5.7466000900543,51.46972422062349,66.82325436408976,76.52101648351649,25.051292262893,2.667457377560962,0.7897232374368307,0.4086773059638842,0.7921948125131986,0.4702078465451406,0.7908719704084781,0.4641800953188925,,,,
