delta,p,max_ratio_to_hmd_100_105_110,max_excess_over_hmd_100_105_110,passes_hmd_bound,pmax_mixture_vs_hmd,pmax_conservative_component_only
0.1,0.0001995262314968881,0.48439238770827364,-0.00014501582741013104,True,0.013066982435708653,0.013994693244293121
0.1,0.000223872113856834,0.48447689399757726,-0.00014474145008034446,True,0.013066982435708653,0.013994693244293121
0.1,0.0002511886431509582,0.48457171161368046,-0.00014443359365288184,True,0.013066982435708653,0.013994693244293121
0.1,0.0002818382931264455,0.48467809872874135,-0.0001440881730599933,True,0.013066982435708653,0.013994693244293121
0.1,0.00031622776601683794,0.48479746703513943,-0.00014370060478027642,True,0.013066982435708653,0.013994693244293121
0.1,0.0003548133892335757,0.48493140047777683,-0.000143265746018132,True,0.013066982435708653,0.013994693244293121
0.1,0.00039810717055349735,0.48508167627206433,-0.0001427778264619911,True,0.013066982435708653,0.013994693244293121
0.1,0.0004466835921509635,0.48525028848648977,-0.00014223037171578616,True,0.013066982435708653,0.013994693244293121
0.1,0.0005011872336272725,0.4854394745026957,-0.00014161611738764903,True,0.013066982435708653,0.013994693244293121
0.1,0.0005623413251903491,0.4856517447041747,-0.00014092691269584432,True,0.013066982435708653,0.013994693244293121
0.1,0.0006309573444801936,0.48588991578753266,-0.0001401536123128479,True,0.013066982435708653,0.013994693244293121
0.1,0.000707945784384138,0.48615714813834116,-0.0001392859550124072,True,0.013066982435708653,0.013994693244293121
0.1,0.0007943282347242822,0.486456987767535,-0.00013831242750930286,True,0.013066982435708653,0.013994693244293121
0.1,0.0008912509381337459,0.4867934133648214,-0.0001372201116850493,True,0.013066982435708653,0.013994693244293121
0.1,0.001,0.48717088909347633,-0.00013599451317231076,True,0.013066982435708653,0.013994693244293121
0.1,0.0011220184543019641,0.48759442382707835,-0.00013461936902345306,True,0.013066982435708653,0.013994693244293121
0.1,0.0012589254117941675,0.4880696376142175,-0.00013307643191110935,True,0.013066982435708653,0.013994693244293121
0.1,0.0014125375446227555,0.4886028362531264,-0.0001313452279972323,True,0.013066982435708653,0.013994693244293121
0.1,0.001584893192461114,0.48920109496579095,-0.00012940278525770254,True,0.013066982435708653,0.013994693244293121
0.1,0.0017782794100389228,0.48987235228184756,-0.00012722332865752522,True,0.013066982435708653,0.013994693244293121
0.1,0.0019952623149688807,0.49062551537804827,-0.00012477793813177608,True,0.013066982435708653,0.013994693244293121
0.1,0.00223872113856834,0.4914705782710845,-0.00012203416483391037,True,0.013066982435708653,0.013994693244293121
0.1,0.002511886431509582,0.49241875443211713,-0.00011895560055928407,True,0.013066982435708653,0.013994693244293121
0.1,0.002818382931264455,0.49348262558272477,-0.00011550139463039862,True,0.013066982435708653,0.013994693244293121
0.1,0.0031622776601683794,0.49467630864670603,-0.00011162571183322991,True,0.013066982435708653,0.013994693244293121
0.1,0.0035481338923357567,0.4960156430730808,-0.00010727712421178593,True,0.013066982435708653,0.013994693244293121
0.1,0.003981071705534973,0.4975184010159553,-0.00010239792865037675,True,0.013066982435708653,0.013994693244293121
0.1,0.004466835921509635,0.49920452316020913,-9.692338118832736e-05,True,0.013066982435708653,0.013994693244293121
0.1,0.005011872336272725,0.5010963833222694,-9.078083790695603e-05,True,0.013066982435708653,0.013994693244293121
0.1,0.005623413251903491,0.5032190853370595,-8.388879098890886e-05,True,0.013066982435708653,0.013994693244293121
0.1,0.006309573444801936,0.5175987818203794,-7.61557871589449e-05,True,0.013066982435708653,0.013994693244293121
0.1,0.00707945784384138,0.5725596658594968,-6.747921415453765e-05,True,0.013066982435708653,0.013994693244293121
0.1,0.00794328234724282,0.6342267920161373,-5.7743939123494376e-05,True,0.013066982435708653,0.013994693244293121
0.1,0.008912509381337459,0.7034184455876545,-4.68207808809588e-05,True,0.013066982435708653,0.013994693244293121
0.1,0.01,0.7810527577785652,-3.456479575357331e-05,True,0.013066982435708653,0.013994693244293121
0.1,0.01122018454301963,0.8681598887438069,-2.0813354264996386e-05,True,0.013066982435708653,0.013994693244293121
0.1,0.012589254117941687,0.9658956971881079,-5.383983141559129e-06,True,0.013066982435708653,0.013994693244293121
0.1,0.014125375446227554,1.0755570779087336,1.1928055997211017e-05,False,0.013066982435708653,0.013994693244293121
0.1,0.01584893192461114,1.1985991708015087,3.1352483392508944e-05,False,0.013066982435708653,0.013994693244293121
0.1,0.01778279410038923,1.336654669683139,5.314704939428185e-05,False,0.013066982435708653,0.013994693244293121
0.1,0.01995262314968879,1.4915554871461922,7.76009546517732e-05,False,0.013066982435708653,0.013994693244293121
0.1,0.022387211385683423,1.665357062926201,0.00010503868763043082,False,0.013066982435708653,0.013994693244293121
0.1,0.025118864315095822,1.8603656383381282,0.00013582433037669363,False,0.013066982435708653,0.013994693244293121
0.1,0.02818382931264455,2.0791688586974466,0.00017036638966554793,False,0.013066982435708653,0.013994693244293121
0.1,0.03162277660168379,2.324670109801301,0.000209123217637235,False,0.013066982435708653,0.013994693244293121
0.1,0.03548133892335753,2.6001270440940467,0.00025260909385167447,False,0.013066982435708653,0.013994693244293121
0.1,0.039810717055349776,2.9091948077359557,0.00030140104946576717,False,0.013066982435708653,0.013994693244293121
0.1,0.04466835921509635,3.2559745421720088,0.0003561465240862605,False,0.013066982435708653,0.013994693244293121
0.1,0.05011872336272725,3.6450678037871946,0.0004175719568999739,False,0.013066982435708653,0.013994693244293121
0.1,0.05623413251903491,4.081637623763974,0.0004864924260804456,False,0.013066982435708653,0.013994693244293121
0.1,0.06309573444801943,4.571477018369217,0.0009567446593425335,False,0.013066982435708653,0.013994693244293121
0.1,0.07079457843841387,5.121085858760391,0.001538342227135248,False,0.013066982435708653,0.013994693244293121
0.1,0.07943282347242822,5.73775712032679,0.0021909054311758103,False,0.013066982435708653,0.013994693244293121
0.1,0.08912509381337459,6.429673656041962,0.0029230933887077377,False,0.013066982435708653,0.013994693244293121
0.1,0.1,7.20601677795107,0.003744621789076223,False,0.013066982435708653,0.013994693244293121
0.15,0.0,0.4836998179671876,-0.00014726448177439268,True,0.0020658218852197974,0.0022142404515703377
0.15,1e-06,0.4837062550546061,-0.00014719319562778537,True,0.0020658218852197974,0.0022142404515703377
0.15,1.122018454301963e-06,0.48370704049806323,-0.0001471844974023632,True,0.0020658218852197974,0.0022142404515703377
0.15,1.2589254117941661e-06,0.48370792178011673,-0.00014717473783291984,True,0.0020658218852197974,0.0022142404515703377
0.15,1.4125375446227554e-06,0.4837089105948442,-0.00014716378741589837,True,0.0020658218852197974,0.0022142404515703377
0.15,1.584893192461114e-06,0.4837100200632166,-0.00014715150084591798,True,0.0020658218852197974,0.0022142404515703377
0.15,1.778279410038923e-06,0.4837112649072046,-0.0001471377150876599,True,0.0020658218852197974,0.0022142404515703377
0.15,1.9952623149688787e-06,0.48371266164513205,-0.00014712224721248775,True,0.0020658218852197974,0.0022142404515703377
0.15,2.2387211385683376e-06,0.48371422881086235,-0.00014710489197109581,True,0.0020658218852197974,0.0022142404515703377
0.15,2.5118864315095823e-06,0.4837159871997327,-0.00014708541906997515,True,0.0020658218852197974,0.0022142404515703377
0.15,2.818382931264455e-06,0.48371796014449514,-0.000147063570115559,True,0.0020658218852197974,0.0022142404515703377
0.15,3.162277660168379e-06,0.4837201738249279,-0.00014703905518549686,True,0.0020658218852197974,0.0022142404515703377
0.15,3.548133892335753e-06,0.48372265761522526,-0.00014701154898156123,True,0.0020658218852197974,0.0022142404515703377
0.15,3.981071705534969e-06,0.4837254444737757,-0.00014698068651313766,True,0.0020658218852197974,0.0022142404515703377
0.15,4.466835921509635e-06,0.48372857138049874,-0.0001469460582540211,True,0.0020658218852197974,0.0022142404515703377
0.15,5.011872336272725e-06,0.48373207982754685,-0.00014690720470825197,True,0.0020658218852197974,0.0022142404515703377
0.15,5.623413251903491e-06,0.4837360163698808,-0.00014686361031288395,True,0.0020658218852197974,0.0022142404515703377
0.15,6.30957344480193e-06,0.4837404332430256,-0.0001468146965967769,True,0.0020658218852197974,0.0022142404515703377
0.15,7.079457843841373e-06,0.48374538905620446,-0.00014675981450463626,True,0.0020658218852197974,0.0022142404515703377
0.15,7.943282347242822e-06,0.4837509495700472,-0.0001466982357844438,True,0.0020658218852197974,0.0022142404515703377
0.15,8.91250938133746e-06,0.4837571885691941,-0.00014662914332399553,True,0.0020658218852197974,0.0022142404515703377
0.15,1e-05,0.4837641888413733,-0.00014655162030831947,True,0.0020658218852197974,0.0022142404515703377
0.15,1.122018454301963e-05,0.4837720432759435,-0.0001464646380540978,True,0.0020658218852197974,0.0022142404515703377
0.15,1.2589254117941661e-05,0.4837808560964793,-0.00014636704235966428,True,0.0020658218852197974,0.0022142404515703377
0.15,1.4125375446227555e-05,0.4837907442437551,-0.00014625753818944945,True,0.0020658218852197974,0.0022142404515703377
0.15,1.584893192461114e-05,0.48380183892747736,-0.0001461346724896454,True,0.0020658218852197974,0.0022142404515703377
0.15,1.778279410038923e-05,0.4838142873673582,-0.00014599681490706453,True,0.0020658218852197974,0.0022142404515703377
0.15,1.9952623149688786e-05,0.48382825474663194,-0.00014584213615534332,True,0.0020658218852197974,0.0022142404515703377
0.15,2.238721138568338e-05,0.48384392640393525,-0.00014566858374142377,True,0.0020658218852197974,0.0022142404515703377
0.15,2.5118864315095822e-05,0.4838615102926392,-0.00014547385473021734,True,0.0020658218852197974,0.0022142404515703377
0.15,2.818382931264455e-05,0.48388123974026315,-0.00014525536518605577,True,0.0020658218852197974,0.0022142404515703377
0.15,3.1622776601683795e-05,0.4839033765445906,-0.00014501021588543447,True,0.0020658218852197974,0.0022142404515703377
0.15,3.5481338923357534e-05,0.4839282144475652,-0.00014473515384607816,True,0.0020658218852197974,0.0022142404515703377
0.15,3.9810717055349695e-05,0.4839560830330689,-0.00014442652916184243,True,0.0020658218852197974,0.0022142404515703377
0.15,4.466835921509635e-05,0.48398735210029925,-0.00014408024657067682,True,0.0020658218852197974,0.0022142404515703377
0.15,5.011872336272725e-05,0.4840224365707807,-0.00014369171111298552,True,0.0020658218852197974,0.0022142404515703377
0.15,5.623413251903491e-05,0.4840618019941202,-0.0001432557671593052,True,0.0020658218852197974,0.0022142404515703377
0.15,6.309573444801929e-05,0.48410597072556844,-0.00014276662999823452,True,0.0020658218852197974,0.0022142404515703377
0.15,7.079457843841373e-05,0.4841555288573567,-0.00014221780907682839,True,0.0020658218852197974,0.0022142404515703377
0.15,7.943282347242822e-05,0.4842111339957836,-0.00014160202187490364,True,0.0020658218852197974,0.0022142404515703377
0.15,8.912509381337459e-05,0.48427352398725276,-0.00014091109727042115,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0001,0.4843435267090449,-0.0001401358671136605,True,0.0020658218852197974,0.0022142404515703377
0.15,0.00011220184543019641,0.4844220710547469,-0.00013926604457144363,True,0.0020658218852197974,0.0022142404515703377
0.15,0.00012589254117941674,0.4845101992601057,-0.00013829008762710848,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0001412537544622754,0.48460908073286285,-0.00013719504592496026,True,0.0020658218852197974,0.0022142404515703377
0.15,0.00015848931924611142,0.484720027570085,-0.00013596638892691976,True,0.0020658218852197974,0.0022142404515703377
0.15,0.00017782794100389227,0.4848445119688945,-0.00013458781310111102,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0001995262314968881,0.48498418576163144,-0.00013304102558389907,True,0.0020658218852197974,0.0022142404515703377
0.15,0.000223872113856834,0.4851409023346647,-0.00013130550144470335,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0002511886431509582,0.48531674122170304,-0.0001293582113326392,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0002818382931264455,0.4855140356979439,-0.00012717331589102353,True,0.0020658218852197974,0.0022142404515703377
0.15,0.00031622776601683794,0.485735403741218,-0.00012472182288481048,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0003548133892335757,0.48598378277096416,-0.00012197120249124723,True,0.0020658218852197974,0.0022142404515703377
0.15,0.00039810717055349735,0.48626246862600114,-0.00011888495564888996,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0004466835921509635,0.48657515929830547,-0.0001154221297372339,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0005011872336272725,0.486926004003119,-0.00011153677516032083,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0005623413251903491,0.48731965823651385,-0.00010717733562351777,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0006309573444801936,0.4877613455509972,-0.00010228596401281108,True,0.0020658218852197974,0.0022142404515703377
0.15,0.000707945784384138,0.4882569268688784,-9.67977547987495e-05,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0007943282347242822,0.48881297825314846,-9.063988277950227e-05,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0008912509381337459,0.48943687816783954,-8.373063673467726e-05,True,0.0020658218852197974,0.0022142404515703377
0.15,0.001,0.518722833717707,-7.597833516707076e-05,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0011220184543019641,0.5738208728318919,-6.728010974490214e-05,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0012589254117941675,0.6356418895138584,-5.752054030155052e-05,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0014125375446227555,0.7050062110947347,-4.65701232800684e-05,True,0.0020658218852197974,0.0022142404515703377
0.15,0.001584893192461114,0.7828342599786133,-3.428355329966322e-05,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0017782794100389228,0.8701587670886405,-2.0497795041576075e-05,True,0.0020658218852197974,0.0022142404515703377
0.15,0.0019952623149688807,0.9681384755789147,-5.029919869456494e-06,True,0.0020658218852197974,0.0022142404515703377
0.15,0.00223872113856834,1.0780735166521282,1.2325321522500669e-05,False,0.0020658218852197974,0.0022142404515703377
0.15,0.002511886431509582,1.2014226615107193,3.1798222643142105e-05,False,0.0020658218852197974,0.0022142404515703377
0.15,0.002818382931264455,1.3398226783644234,5.3647177059298955e-05,False,0.0020658218852197974,0.0022142404515703377
0.15,0.0031622776601683794,1.4951100513499822,7.816210712142938e-05,False,0.0020658218852197974,0.0022142404515703377
0.15,0.0035481338923357567,1.669345349559853,0.00010566831105706192,False,0.0020658218852197974,0.0022142404515703377
0.15,0.003981071705534973,1.864840569542132,0.00013653077948063463,False,0.0020658218852197974,0.0022142404515703377
0.15,0.004466835921509635,2.0841898140900725,0.00017115903859719512,False,0.0020658218852197974,0.0022142404515703377
0.15,0.005011872336272725,2.3303037144100545,0.00021001258436632584,False,0.0020658218852197974,0.0022142404515703377
0.15,0.005623413251903491,2.6064480524293083,0.00025360697973435655,False,0.0020658218852197974,0.0022142404515703377
0.15,0.006309573444801936,2.9162870957379123,0.00030252069584142346,False,0.0020658218852197974,0.0022142404515703377
0.15,0.00707945784384138,3.2639322201934293,0.00035740278798203926,False,0.0020658218852197974,0.0022142404515703377
0.15,0.00794328234724282,3.653996465380625,0.0004189815081745114,False,0.0020658218852197974,0.0022142404515703377
0.15,0.008912509381337459,4.09165574684402,0.0004880739686227614,False,0.0020658218852197974,0.0022142404515703377
0.15,0.01,4.5827175373424875,0.0005655969842988267,False,0.0020658218852197974,0.0022142404515703377
0.15,0.01122018454301963,5.133697928484333,0.0006525792385205122,False,0.0020658218852197974,0.0022142404515703377
0.15,0.012589254117941687,5.751908095304006,0.0007501749329540297,False,0.0020658218852197974,0.0022142404515703377
0.15,0.014125375446227554,6.445551311112766,0.0008596791031688503,False,0.0020658218852197974,0.0022142404515703377
0.15,0.01584893192461114,7.223831799951551,0.000982544802972902,False,0.0020658218852197974,0.0022142404515703377
0.15,0.01778279410038923,8.097076871051822,0.0011204023855537733,False,0.0020658218852197974,0.0022142404515703377
0.15,0.01995262314968879,9.076873955954555,0.0012750811372749678,False,0.0020658218852197974,0.0022142404515703377
0.15,0.022387211385683423,10.17622436668671,0.0014486335511945427,False,0.0020658218852197974,0.0022142404515703377
0.15,0.025118864315095822,11.409715815272612,0.0018916222530138476,False,0.0020658218852197974,0.0022142404515703377
0.15,0.02818382931264455,12.793715983809651,0.0025872921397478727,False,0.0020658218852197974,0.0022142404515703377
0.15,0.03162277660168379,14.346589713665237,0.0033678465907656073,False,0.0020658218852197974,0.0022142404515703377
0.15,0.03548133892335753,16.08894269576393,0.004243643089395042,False,0.0020658218852197974,0.0022142404515703377
0.15,0.039810717055349776,18.043894895586753,0.005226302923070332,False,0.0020658218852197974,0.0022142404515703377
0.15,0.04466835921509635,20.237387341066146,0.0063288653907552835,False,0.0020658218852197974,0.0022142404515703377
0.15,0.05011872336272725,22.69852634426596,0.007565960826518512,False,0.0020658218852197974,0.0022142404515703377
0.15,0.05623413251903491,25.4599697244585,0.008954004735177584,False,0.0020658218852197974,0.0022142404515703377
0.15,0.06309573444801943,28.55836015754457,0.010511415616074516,False,0.0020658218852197974,0.0022142404515703377
0.15,0.07079457843841387,32.034811402099734,0.012258859365371523,False,0.0020658218852197974,0.0022142404515703377
0.15,0.07943282347242822,35.93545385397167,0.014219523499937386,False,0.0020658218852197974,0.0022142404515703377
0.15,0.08912509381337459,40.312046668605625,0.016419424841608264,False,0.0020658218852197974,0.0022142404515703377
0.15,0.1,45.22266457359029,0.018887754744606633,False,0.0020658218852197974,0.0022142404515703377
0.2,0.0,0.4836998179671876,-0.00014726448177439268,True,0.0006396815176335088,0.0006857097140320784
0.2,1e-06,0.48370899699665887,-0.00014703426645987306,True,0.0006396815176335088,0.0006857097140320784
0.2,1.122018454301963e-06,0.483710117007647,-0.00014700617594303874,True,0.0006396815176335088,0.0006857097140320784
0.2,1.2589254117941661e-06,0.4837113736806446,-0.00014697465786475976,True,0.0006396815176335088,0.0006857097140320784
0.2,1.4125375446227554e-06,0.48371278369093895,-0.00014693929399928657,True,0.0006396815176335088,0.0006857097140320784
0.2,1.584893192461114e-06,0.48371436574851007,-0.00014689961508961024,True,0.0006396815176335088,0.0006857097140320784
0.2,1.778279410038923e-06,0.4837161408463006,-0.0001468550946207068,True,0.0006396815176335088,0.0006857097140320784
0.2,1.9952623149688787e-06,0.48371813253877977,-0.00014680514183300296,True,0.0006396815176335088,0.0006857097140320784
0.2,2.2387211385683376e-06,0.4837203672544965,-0.00014674909388335544,True,0.0006396815176335088,0.0006857097140320784
0.2,2.5118864315095823e-06,0.48372287464677105,-0.00014668620704952513,True,0.0006396815176335088,0.0006857097140320784
0.2,2.818382931264455e-06,0.48372568798717513,-0.0001466156468614349,True,0.0006396815176335088,0.0006857097140320784
0.2,3.162277660168379e-06,0.48372884460702686,-0.00014653647702825862,True,0.0006396815176335088,0.0006857097140320784
0.2,3.548133892335753e-06,0.4837323863927535,-0.00014644764701441087,True,0.0006396815176335088,0.0006857097140320784
0.2,3.981071705534969e-06,0.48373636034170014,-0.00014634797809957774,True,0.0006396815176335088,0.0006857097140320784
0.2,4.466835921509635e-06,0.48374081918575473,-0.00014623614773781477,True,0.0006396815176335088,0.0006857097140320784
0.2,5.011872336272725e-06,0.4837458220910687,-0.00014611067200816545,True,0.0006396815176335088,0.0006857097140320784
0.2,5.623413251903491e-06,0.4837514354431562,-0.00014596988592393187,True,0.0006396815176335088,0.0006857097140320784
0.2,6.30957344480193e-06,0.48375773372778885,-0.0001458119213393129,True,0.0006396815176335088,0.0006857097140320784
0.2,7.079457843841373e-06,0.48376480051937715,-0.0001456346821602443,True,0.0006396815176335088,0.0006857097140320784
0.2,7.943282347242822e-06,0.4837727295899521,-0.00014543581653050396,True,0.0006396815176335088,0.0006857097140320784
0.2,8.91250938133746e-06,0.4837816261534624,-0.00014521268562400893,True,0.0006396815176335088,0.0006857097140320784
0.2,1e-05,0.4837916082619008,-0.0001449623286291964,True,0.0006396815176335088,0.0006857097140320784
0.2,1.122018454301963e-05,0.4838028083717817,-0.00014468142346085313,True,0.0006396815176335088,0.0006857097140320784
0.2,1.2589254117941661e-05,0.4838153751017582,-0.0001443662426780632,True,0.0006396815176335088,0.0006857097140320784
0.2,1.4125375446227555e-05,0.4838294752047021,-0.00014401260402333154,True,0.0006396815176335088,0.0006857097140320784
0.2,1.584893192461114e-05,0.48384529578041274,-0.00014361581492656813,True,0.0006396815176335088,0.0006857097140320784
0.2,1.778279410038923e-05,0.4838630467583176,-0.00014317061023753376,True,0.0006396815176335088,0.0006857097140320784
0.2,1.9952623149688786e-05,0.48388296368310885,-0.00014267108236049543,True,0.0006396815176335088,0.0006857097140320784
0.2,2.238721138568338e-05,0.4839053108402776,-0.00014211060286402013,True,0.0006396815176335088,0.0006857097140320784
0.2,2.5118864315095822e-05,0.48393038476302214,-0.000141481734525717,True,0.0006396815176335088,0.0006857097140320784
0.2,2.818382931264455e-05,0.4839585181670632,-0.00014077613264481466,True,0.0006396815176335088,0.0006857097140320784
0.2,3.1622776601683795e-05,0.48399008436557966,-0.00013998443431305205,True,0.0006396815176335088,0.0006857097140320784
0.2,3.5481338923357534e-05,0.48402550222284724,-0.00013909613417457435,True,0.0006396815176335088,0.0006857097140320784
0.2,3.9810717055349695e-05,0.48406524171231335,-0.00013809944502624335,True,0.0006396815176335088,0.0006857097140320784
0.2,4.466835921509635e-05,0.48410983015285886,-0.00013698114140861347,True,0.0006396815176335088,0.0006857097140320784
0.2,5.011872336272725e-05,0.48415985920599947,-0.0001357263841121201,True,0.0006396815176335088,0.0006857097140320784
0.2,5.623413251903491e-05,0.4842159927268745,-0.00013431852326978451,True,0.0006396815176335088,0.0006857097140320784
0.2,6.309573444801929e-05,0.48427897557320104,-0.00013273887742359486,True,0.0006396815176335088,0.0006857097140320784
0.2,7.079457843841373e-05,0.48434964348908416,-0.00013096648563290864,True,0.0006396815176335088,0.0006857097140320784
0.2,7.943282347242822e-05,0.4844289341948318,-0.00012897782933550536,True,0.0006396815176335088,0.0006857097140320784
0.2,8.912509381337459e-05,0.4845178998299355,-0.0001267465202705551,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0001,0.4846177209143205,-0.00012424295032242966,True,0.0006396815176335088,0.0006857097140320784
0.2,0.00011220184543019641,0.4847297220131288,-0.00012143389863899708,True,0.0006396815176335088,0.0006857097140320784
0.2,0.00012589254117941674,0.48485538931289396,-0.00011828209081109775,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0001412537544622754,0.48499639034233266,-0.00011474570426378133,True,0.0006396815176335088,0.0006857097140320784
0.2,0.00015848931924611142,0.48515459609943856,-0.00011077781329614705,True,0.0006396815176335088,0.0006857097140320784
0.2,0.00017782794100389227,0.48533210587848813,-0.00010632576640580337,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0001995262314968881,0.48553127512640076,-0.00010133048763542003,True,0.0006396815176335088,0.0006857097140320784
0.2,0.000223872113856834,0.48575474669808827,-9.572569267066716e-05,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0002511886431509582,0.48600548592553344,-8.943700928763565e-05,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0002818382931264455,0.4862868199659444,-8.238099047861228e-05,True,0.0006396815176335088,0.0006857097140320784
0.2,0.00031622776601683794,0.5283151930394486,-7.446400716098627e-05,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0003548133892335757,0.5845836770111815,-6.558100577620904e-05,True,0.0006396815176335088,0.0006857097140320784
0.2,0.00039810717055349735,0.6477179544230595,-5.5614114292899174e-05,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0004466835921509635,0.7185557787782068,-4.4431078116600355e-05,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0005011872336272725,0.7980371249672825,-3.188350515166669e-05,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0005623413251903491,0.8872166621641884,-1.7804896728310755e-05,True,0.0006396815176335088,0.0006857097140320784
0.2,0.0006309573444801936,0.9872777486452261,-2.008438266414166e-06,True,0.0006396815176335088,0.0006857097140320784
0.2,0.000707945784384138,1.099548134234454,1.571547964044804e-05,False,0.0006396815176335088,0.0006857097140320784
0.2,0.0007943282347242822,1.2255175787371664,3.5602042614480686e-05,False,0.0006396815176335088,0.0006857097140320784
0.2,0.0008912509381337459,1.3668576201473754,5.7915133263983226e-05,False,0.0006396815176335088,0.0006857097140320784
0.2,0.001,1.5254437549414332,8.295083274523763e-05,False,0.0006396815176335088,0.0006857097140320784
0.2,0.0011220184543019641,1.7033803247767867,0.00011104134957956344,False,0.0006396815176335088,0.0006857097140320784
0.2,0.0012589254117941675,1.9030284398272417,0.00014255942785855672,False,0.0006396815176335088,0.0006857097140320784
0.2,0.0014125375446227555,2.1270373092804555,0.00017792329333172132,False,0.0006396815176335088,0.0006857097140320784
0.2,0.001584893192461114,2.3783793947342784,0.00021760220300806368,False,0.0006396815176335088,0.0006857097140320784
0.2,0.0017782794100389228,2.660389852956209,0.00026212267191150055,False,0.0006396815176335088,0.0006857097140320784
0.2,0.0019952623149688807,2.9768107913873707,0.00031207545961533384,False,0.0006396815176335088,0.0006857097140320784
0.2,0.00223872113856834,3.331840923634677,0.00036812340926286257,False,0.0006396815176335088,0.0006857097140320784
0.2,0.002511886431509582,3.7301912838494244,0.00043101024309317765,False,0.0006396815176335088,0.0006857097140320784
0.2,0.002818382931264455,4.177147739288202,0.0005015704311834115,False,0.0006396815176335088,0.0006857097140320784
0.2,0.0031622776601683794,4.678641130559903,0.0005807402643596715,False,0.0006396815176335088,0.0006857097140320784
0.2,0.0035481338923357567,5.241325970277232,0.0006695702782074437,False,0.0006396815176335088,0.0006857097140320784
0.2,0.003981071705534973,5.8726687443960115,0.0007692391930405423,False,0.0006396815176335088,0.0006857097140320784
0.2,0.004466835921509635,6.581046987947485,0.0008810695548035308,False,0.0006396815176335088,0.0006857097140320784
0.2,0.005011872336272725,7.375860449838241,0.001006545284452867,False,0.0006396815176335088,0.0006857097140320784
0.2,0.005623413251903491,8.2676558218073,0.0011473313686864268,False,0.0006396815176335088,0.0006857097140320784
0.2,0.006309573444801936,9.268266686617677,0.0013052959533053925,False,0.0006396815176335088,0.0006857097140320784
0.2,0.00707945784384138,10.39097054250996,0.0014825351323740148,False,0.0006396815176335088,0.0006857097140320784
0.2,0.00794328234724282,11.65066498753708,0.0016814007621143408,False,0.0006396815176335088,0.0006857097140320784
0.2,0.008912509381337459,13.064065401639171,0.0019045316686093665,False,0.0006396815176335088,0.0006857097140320784
0.2,0.01,14.64992674957975,0.002154888663421911,False,0.0006396815176335088,0.0006857097140320784
0.2,0.01122018454301963,16.42929244793327,0.0024357938317651666,False,0.0006396815176335088,0.0006857097140320784
0.2,0.012589254117941687,18.42577359843785,0.002750974614555104,False,0.0006396815176335088,0.0006857097140320784
0.2,0.014125375446227554,20.665862292969972,0.003104613269286748,False,0.0006396815176335088,0.0006857097140320784
0.2,0.01584893192461114,23.179283147508205,0.0035014023660501718,False,0.0006396815176335088,0.0006857097140320784
0.2,0.01778279410038923,25.99938772972751,0.004095985197090788,False,0.0006396815176335088,0.0006857097140320784
0.2,0.01995262314968879,29.163597114039103,0.005060628042981605,False,0.0006396815176335088,0.0006857097140320784
0.2,0.022387211385683423,32.713898436512224,0.0061429751178814895,False,0.0006396815176335088,0.0006857097140320784
0.2,0.025118864315095822,36.69740203865966,0.007357388509878887,False,0.0006396815176335088,0.0006857097140320784
0.2,0.02818382931264455,41.16696659304744,0.008719982746851412,False,0.0006396815176335088,0.0006857097140320784
0.2,0.03162277660168379,46.18190050576444,0.010248838626460085,False,0.0006396815176335088,0.0006857097140320784
0.2,0.03548133892335753,51.80874890293768,0.011964243137349078,False,0.0006396815176335088,0.0006857097140320784
0.2,0.039810717055349776,58.122176644125595,0.0138889586551594,False,0.0006396815176335088,0.0006857097140320784
0.2,0.04466835921509635,65.20595907964027,0.016048524985423897,False,0.0006396815176335088,0.0006857097140320784
0.2,0.05011872336272725,73.15409369854784,0.018471598261269838,False,0.0006396815176335088,0.0006857097140320784
0.2,0.05623413251903491,82.07204741823843,0.021190331192894887,False,0.0006396815176335088,0.0006857097140320784
